C0Z.SI;China Hongcheng Holdings Ltd;0.01;Stock;SES;
SK6U.SI;SPH REIT;0.98;Stock;SES;
5PC.SI;Goodland Group Ltd.;0.30;Stock;SES;
D38.SI;CDW Holding Ltd;0.14;Stock;SES;
T43.SI;Techcomp holdings;0.23;Stock;SES;
AVX.SI;HL Global Enterprises Limited;0.06;Stock;SES;
BAGR.SI;;0.00;Stock;SES;
O2R.SI;Chinasing Investment Holdings Limited;0.01;Stock;SES;
5MC.SI;Beng Kuang Marine Ltd;0.00;Stock;SES;
BQN.SI;BH Global Corporation Limited;0.21;Stock;SES;
5G2.SI;$ KimHeng Offshore;0.08;Stock;SES;
B66.SI;PT Berlian Laju Tanker Tbk;0.03;Stock;SES;
J18.SI;China Jishan Holdings Ltd;0.06;Stock;SES;
5HV.SI;Koh Brothers Eco Engineering Ltd;0.05;Stock;SES;
S07.SI;Shangri-La Asia Ltd;8.59;Stock;SES;
I15.SI;Isetan (Singapore) Ltd;3.66;Stock;SES;
P01.SI;Poh Tiong Choon Logistics Ltd;1.41;Stock;SES;
528.SI;Second Chance Properties Ltd;0.25;Stock;SES;
K6K.SI;db x-trackers - S&P 500 UCITS ETF;39.87;Stock;SES;
_SGXOG.SI;SGXOG;201.11;Index;SES;
PH0.SI;VGO Corp Ltd;0.27;Stock;SES;
SGU16-C.SI;;NaN;Stock;;
M05.SI;MTQ Corp Ltd;0.38;Stock;SES;
P2P.SI;Multi Units France - Lyxor UCITS ETF Thailand (SET50 NET TR);117.27;Stock;SES;
N6FD.SI;u TM ADR US$;80.62;Stock;SES;
E13.SI;Ellipsiz Ltd;0.00;Stock;SES;
KT3.SI;db x-trackers - Stoxx Global Select Dividend 100 UCITS ETF;31.69;Stock;SES;
_SGXMG.SI;SGXMG;237.62;Index;SES;
D11.SI;Design Studio Group Ltd;0.55;Stock;SES;
C13.SI;CH Offshore Ltd;0.25;Stock;SES;
Q7W.SI;Lantrovision S Ltd;0.00;Stock;SES;
O08.SI;Ossia International Ltd;0.15;Stock;SES;
K3QD.SI;u MR ADR US$+;0.00;Stock;SES;
G20.SI;GP Industries Ltd;0.59;Stock;SES;
SGM16-C.SI;;NaN;Stock;;
P2Q.SI;Multi Units France - Lyxor UCITS ETF MSCI Indonesia;85.50;Stock;SES;
Y34.SI;China Mining International Ltd;0.00;Stock;SES;
GH3.SI;Asia Fashion Holdings Ltd;0.00;Stock;SES;
CX5.SI;Yong Xin International Holdings Ltd;0.00;Stock;SES;
QF6.SI;Swee Hong Ltd;0.01;Stock;SES;
ADN.SI;First Sponsor Group Limited;1.34;Stock;SES;
K6Y.SI;db x-trackers II - Australia SSA Bonds UCITS ETF;216.61;Stock;SES;
C71.SI;China Paper Holdings Limited;0.02;Stock;SES;
BAC.SI;Camsing Healthcare Limited;0.81;Stock;SES;
QL2.SI;IS ASIA BND S$D;15.09;Stock;SES;
5GD.SI;Sunpower Group Ltd;0.76;Stock;SES;
Y06.SI;Green Build Technology Ltd;0.20;Stock;SES;
S44.SI;EnGro Corp Ltd;0.86;Stock;SES;
I06.SI;Intraco Ltd;0.25;Stock;SES;
5BI.SI;Polaris Ltd;0.01;Stock;SES;
5FA.SI;JEP Holdings Ltd;0.02;Stock;SES;
41B.SI;$ Huationg Global;0.14;Stock;SES;
D6U.SI;Dynamic Colours Ltd;0.26;Stock;SES;
_SMATR.SI;SMATR;474.09;Index;SES;
AXK.SI;GMGGLOBAL 1;0.00;Stock;SES;
K3MD.SI;u NTES ADR US$+;45.84;Stock;SES;
BGO.SI;Universal Resource And Services Limited;0.16;Stock;SES;
N0Z.SI;Combine Will International Holdings Limited;0.59;Stock;SES;
MT1.SI;Dragon Group International Ltd;0.01;Stock;SES;
KV6.SI;db x-trackers II - Australian Dollar Cash UCITS ETF;170.33;Stock;SES;
N6M.SI;iShares Southeast Asia Trust - iShares J.P. Morgan USD Asia Credit Bond Index ETF;10.63;Stock;SES;
B16.SI;Guocoleisure Ltd;0.79;Stock;SES;
5PD.SI;Hengyang Petrochemical Logistics Ltd.;0.18;Stock;SES;
S7P.SI;Soilbuild Group Holdings Ltd.;0.22;Stock;SES;
BEV.SI;Swing Media Technology Group Limited;0.61;Stock;SES;
5CT.SI;Ecowise Holdings Ltd;0.03;Stock;SES;
UV1.SI;Regal International Group Ltd;0.14;Stock;SES;
J0Q.SI;db x-trackers - MSCI Pacific ex Japan Index UCITS ETF (DR);5.16;Stock;SES;
SV3U.SI;Soilbuild Business Space REIT;0.64;Stock;SES;
GG7.SI;Hai Leck Holdings Ltd;0.00;Stock;SES;
L46.SI;Luzhou Bio-Chem Technology Ltd;0.03;Stock;SES;
N32.SI;Nippecraft Ltd;0.02;Stock;SES;
BDU.SI;Federal International (2000) Ltd;0.25;Stock;SES;
5NK.SI;Artivision Technologies Ltd;0.02;Stock;SES;
ER0.SI;KSH Holdings Ltd;0.54;Stock;SES;
I21.SI;IS DJ USTECH US$;96.29;ETF;SES;
BKA.SI;Sin Heng Heavy Machinery Limited;0.34;Stock;SES;
K3ED.SI;China Telecom Corp Ltd;47.35;Stock;SES;
5OY.SI;Brooke Asia Ltd;0.15;Stock;SES;
P34.SI;Petra Foods Ltd;2.30;Stock;SES;
G5X.SI;Anwell Technologies Ltd;0.09;Stock;SES;
BQF.SI;XMH Holdings Ltd.;0.29;Stock;SES;
L5F.SI;db x-trackers - db Commodity Booster Bloomberg UCITS ETF;20.44;ETF;SES;
BJZ.SI;Koda Ltd;0.82;Stock;SES;
5TJ.SI;$ Far East;0.06;Stock;SES;
QS0.SI;CIMBASEAN40 S$D;12.35;Stock;SES;
KJ9.SI;Cogent Holdings Ltd;0.75;Stock;SES;
JC5.SI;Lyxor UCITS ETF MSCI Europe;12.94;Stock;SES;
BFT.SI;Fabchem China Limited;0.16;Stock;SES;
Z77.SI;SingTel 10;3.88;Stock;SES;
C14.SI;CWT Ltd;1.99;Stock;SES;
BQI.SI;Asia Fashion Holdings Limited;0.07;Stock;SES;
5ML.SI;Old Chang Kee Ltd;0.81;Stock;SES;
U19.SI;United Envirotech Ltd;0.79;Stock;SES;
594.SI;Loyz Energy Ltd;0.02;Stock;SES;
J91U.SI;Cambridge Industrial Trust;0.56;Stock;SES;
K3RD.SI;u CTRP ADR US$+;23.00;Stock;SES;
43E.SI;$ Anchor Resources;0.11;Stock;SES;
D50.SI;China Great Land Holdings Ltd;0.04;Stock;SES;
5GC.SI;CNA Group Ltd;0.03;Stock;SES;
P19.SI;PCI Ltd;0.45;Stock;SES;
L23.SI;Enviro-Hub Holdings Ltd;0.07;Stock;SES;
J2T.SI;Hock Lian Seng Holdings Ltd;0.45;Stock;SES;
C29.SI;Chip Eng Seng Corp Ltd;0.66;Stock;SES;
I04.SI;Xpress Holdings Ltd;0.00;Stock;SES;
BHK.SI;SIIC Environment Holdings Ltd.;0.58;Stock;SES;
AWR.SI;A-SONICAERO 1;0.00;Stock;SES;
PA3.SI;TA Corp Ltd;0.24;Stock;SES;
42XR.SI;$ Moya Asia R;0.00;Stock;SES;
R14.SI;Ramba Energy Ltd;0.16;Stock;SES;
_SGXMA.SI;SGXMA;381.46;Index;SES;
BKW.SI;Datapulse Technology Limited;0.20;Stock;SES;
AYW.SI;Acma Ltd 1;0.00;Stock;SES;
5FI.SI;Oriental Group Ltd;0.11;Stock;SES;
J36.SI;Jardine Matheson Holdings Ltd;62.65;Stock;SES;
_SRDTR.SI;SRDTR;1,051.64;Index;SES;
591.SI;Innovalues Ltd;1.00;Stock;SES;
5AU.SI;AP Oil International Ltd;0.25;Stock;SES;
D5N.SI;Z-Obee Holdings Ltd;0.05;Stock;SES;
AVM.SI;Boustead Projects Limited;0.74;Stock;SES;
B1ZU.SI;Rickmers Maritime;0.03;Stock;SES;
_SOSTR.SI;SOSTR;272.69;Index;SES;
BDF.SI;Excelpoint Technology Ltd;0.41;Stock;SES;
SH8.SI;db x-trackers II - Markit iBoxx ABF Indonesia Government UCITS ETF;10.75;Stock;SES;
BRIR.SI;OUE HTrust R;0.11;Stock;SES;
5RF.SI;$ Mercurius;0.03;Stock;SES;
5WD.SI;$ PS Group;0.11;Stock;SES;
_RE2TR.SI;RE2TR;1,553.28;Index;SES;
42F.SI;$ CMC Infocomm;0.06;Stock;SES;
E28.SI;Frencken Group Ltd;0.28;Stock;SES;
JK8.SI;UETF - United SSE 50 China ETF;1.90;Stock;SES;
5EC.SI;ISR Capital Ltd;0.13;Stock;SES;
A7RU.SI;CitySpring Infrastructure Trust;0.50;Stock;SES;
M26.SI;Memtech International Ltd;0.12;Stock;SES;
N01.SI;NeraTelecommunications Ltd;0.38;Stock;SES;
KI3.SI;Hu An Cable Holdings Ltd;0.00;Stock;SES;
P7VU.SI;HPH Trust SGD;0.61;Stock;SES;
I54.SI;Fabchem China Ltd;0.00;Stock;SES;
BJL.SI;LCT  Holdings Limited;0.44;Stock;SES;
J0O.SI;db x-trackers - MSCI Brazil Index UCITS ETF (DR);4.15;Stock;SES;
BJD.SI;VibroPower Corporation Limited;0.22;Stock;SES;
C2J.SI;Sunmart Holdings Ltd;0.12;Stock;SES;
D8DU.SI;First Ship Lease Trust;0.16;Stock;SES;
K3UD.SI;u HMIN ADR US$+;0.00;Stock;SES;
BBQ.SI;Hor Kew Corporation Limited;0.00;Stock;SES;
I9T.SI;Ziwo Holdings Ltd.;0.03;Stock;SES;
BHP.SI;TopGlobal 1;0.00;Stock;SES;
569.SI;Vicplas International Ltd;0.11;Stock;SES;
U8V.SI;;0.32;Stock;SES;
561.SI;Teckwah Industrial Corp Ltd;0.40;Stock;SES;
LG6.SI;db x-trackers - MSCI Malaysia Index UCITS ETF (DR);10.65;Stock;SES;
J17.SI;Jackspeed Corp Ltd;0.10;Stock;SES;
BEH.SI;China International Holdings Limited;0.42;Stock;SES;
547.SI;Nobel Design Holdings Ltd;0.41;Stock;SES;
5IA.SI;Advanced Holdings Ltd;0.21;Stock;SES;
EG0.SI;JES International Holdings Ltd;0.03;Stock;SES;
U06.SI;United Industrial Corp Ltd;2.83;Stock;SES;
MV4.SI;Mewah International Inc;0.33;Stock;SES;
S2D.SI;Tosei;9.50;Stock;SES;
H1M.SI;Lyxor UCITS ETF Eastern Europe (CECE NTR EUR);0.00;ETF;SES;
5OS.SI;Jubilee Industries Holdings Ltd;0.03;Stock;SES;
ADQU.SI;Accordia Golf Trust;0.67;Stock;SES;
BLFR.SI;ARA Asset Mgt R;0.20;Stock;SES;
BETR.SI;Yamada Green Res R;0.01;Stock;SES;
5OR.SI;Heatec Jietong Holdings Ltd;0.04;Stock;SES;
HD7.SI;DBXT MSTaiwan US$;23.69;Stock;SES;
MF5.SI;Anchun International Holdings Ltd;0.05;Stock;SES;
_REIT.SI;REIT;1,102.98;Index;SES;
I49.SI;IFS Capital Limited;0.21;Stock;SES;
BAOR.SI;;0.00;Stock;SES;
HD6.SI;db x-trackers - S&P 500 Inverse Daily UCITS ETF;18.37;Stock;SES;
BDV.SI;Fischer Tech Ltd;1.50;Stock;SES;
L19.SI;Lum Chang Holdings Ltd;0.35;Stock;SES;
544.SI;CSE Global Ltd;0.46;Stock;SES;
QL1.SI;ISHARES SINGAPORE ASIA LOC CUR;12.71;ETF;SES;
Y08.SI;YHI International Ltd;0.17;Stock;SES;
5CP.SI;Silverlake Axis Ltd;0.60;Stock;SES;
P12.SI;Powermatic Data Systems Ltd;0.00;Stock;SES;
BCZ.SI;Travelite Holdings Ltd.;0.20;Stock;SES;
RF7.SI;Gaylin Holdings Ltd;0.12;Stock;SES;
S85.SI;Straco Corp Ltd;0.78;Stock;SES;
5WG.SI;$ SingaporeKitchen;0.09;Stock;SES;
KF6.SI;db x-trackers II - Eurozone Government Bond UCITS ETF (DR);240.65;Stock;SES;
A6F.SI;Unionmet (Singapore) Ltd;0.24;Stock;SES;
C8R.SI;Jiutian Chemical Group Ltd;0.01;Stock;SES;
K14.SI;Kingboard Copper Foil Holdings Ltd;0.28;Stock;SES;
