Ticker,Currency,Date,Open,High,Low,Close,Volume,Adj Close
BCY.SI,SGD,3/5/2008,0.18,0.18,0.135,0.135,0,0.58
BCY.SI,SGD,3/4/2008,0.16,0.16,0.15,0.15,0,0.645
BCY.SI,SGD,3/3/2008,0.165,0.165,0.15,0.15,0,0.645
BCY.SI,SGD,2/29/2008,0.15,0.15,0.15,0.15,6000,0.645
BCY.SI,SGD,2/28/2008,0.165,0.165,0.155,0.155,0,0.666
BCY.SI,SGD,2/27/2008,0.155,0.155,0.155,0.155,2000,0.666
BCY.SI,SGD,2/26/2008,0.16,0.16,0.155,0.155,8000,0.666
BCY.SI,SGD,2/25/2008,0.16,0.16,0.16,0.16,2000,0.688
BCY.SI,SGD,2/22/2008,0.16,0.16,0.16,0.16,2000,0.688
BCY.SI,SGD,2/21/2008,0.165,0.165,0.16,0.16,5200,0.688
BCY.SI,SGD,2/20/2008,0.155,0.16,0.155,0.16,12000,0.688
BCY.SI,SGD,2/19/2008,0.19,0.19,0.15,0.15,0,0.645
BCY.SI,SGD,2/18/2008,0.19,0.19,0.15,0.15,0,0.645
BCY.SI,SGD,2/15/2008,0.15,0.15,0.15,0.15,1600,0.645
BCY.SI,SGD,2/14/2008,0.185,0.185,0.15,0.15,0,0.645
BCY.SI,SGD,2/13/2008,0.185,0.185,0.15,0.15,0,0.645
BCY.SI,SGD,2/12/2008,0.195,0.195,0.16,0.16,0,0.688
BCY.SI,SGD,2/11/2008,0.19,0.19,0.15,0.15,0,0.645
BCY.SI,SGD,2/8/2008,0.15,0.15,0.15,0.15,0,0.645
BCY.SI,SGD,2/7/2008,0.15,0.15,0.15,0.15,0,0.645
BCY.SI,SGD,2/6/2008,0.15,0.15,0.15,0.15,2000,0.645
BCY.SI,SGD,2/5/2008,0.18,0.18,0.15,0.15,0,0.645
BCY.SI,SGD,2/4/2008,0.15,0.15,0.145,0.15,2200,0.645
BCY.SI,SGD,2/1/2008,0.15,0.15,0.145,0.145,0,0.623
BCY.SI,SGD,1/31/2008,0.15,0.15,0.15,0.15,1000,0.645
BCY.SI,SGD,1/30/2008,0.185,0.185,0.145,0.145,0,0.623
BCY.SI,SGD,1/29/2008,0.155,0.155,0.145,0.145,0,0.623
BCY.SI,SGD,1/28/2008,0.14,0.14,0.14,0.14,4000,0.602
BCY.SI,SGD,1/25/2008,0.15,0.15,0.12,0.12,0,0.516
BCY.SI,SGD,1/24/2008,0.155,0.155,0.155,0.155,5800,0.666
BCY.SI,SGD,1/23/2008,0.155,0.155,0.155,0.155,4800,0.666
BCY.SI,SGD,1/22/2008,0.155,0.155,0.125,0.125,0,0.537
BCY.SI,SGD,1/21/2008,0.155,0.155,0.155,0.155,4000,0.666
BCY.SI,SGD,1/18/2008,0.16,0.16,0.16,0.16,12000,0.688
BCY.SI,SGD,1/17/2008,0.16,0.165,0.16,0.165,3400,0.709
BCY.SI,SGD,1/16/2008,0.165,0.165,0.165,0.165,2000,0.709
BCY.SI,SGD,1/15/2008,0.165,0.165,0.165,0.165,6400,0.709
BCY.SI,SGD,1/14/2008,0.165,0.165,0.165,0.165,1800,0.709
BCY.SI,SGD,1/11/2008,0.165,0.165,0.165,0.165,4000,0.709
BCY.SI,SGD,1/10/2008,0.165,0.165,0.165,0.165,4000,0.709
BCY.SI,SGD,1/9/2008,0.165,0.165,0.165,0.165,11000,0.709
BCY.SI,SGD,1/8/2008,0.165,0.165,0.165,0.165,10000,0.709
BCY.SI,SGD,1/7/2008,0.165,0.165,0.165,0.165,32000,0.709
BCY.SI,SGD,1/4/2008,0.165,0.165,0.165,0.165,5800,0.709
BCY.SI,SGD,1/3/2008,0.17,0.17,0.165,0.165,6800,0.709
BCY.SI,SGD,1/2/2008,0.17,0.17,0.165,0.165,0,0.709
BCY.SI,SGD,1/1/2008,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,12/31/2007,0.17,0.17,0.165,0.165,0,0.709
BCY.SI,SGD,12/28/2007,0.165,0.165,0.165,0.165,109000,0.709
BCY.SI,SGD,12/27/2007,0.165,0.165,0.165,0.165,1000,0.709
BCY.SI,SGD,12/26/2007,0.165,0.165,0.165,0.165,2800,0.709
BCY.SI,SGD,12/25/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,12/24/2007,0.165,0.165,0.165,0.165,3000,0.709
BCY.SI,SGD,12/21/2007,0.165,0.165,0.165,0.165,4000,0.709
BCY.SI,SGD,12/20/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,12/19/2007,0.19,0.19,0.165,0.165,0,0.709
BCY.SI,SGD,12/18/2007,0.17,0.17,0.17,0.17,1200,0.731
BCY.SI,SGD,12/17/2007,0.17,0.17,0.17,0.17,2000,0.731
BCY.SI,SGD,12/14/2007,0.17,0.17,0.17,0.17,400,0.731
BCY.SI,SGD,12/13/2007,0.165,0.17,0.165,0.17,2800,0.731
BCY.SI,SGD,12/12/2007,0.18,0.18,0.165,0.165,0,0.709
BCY.SI,SGD,12/11/2007,0.17,0.18,0.17,0.18,5400,0.773
BCY.SI,SGD,12/10/2007,0.17,0.175,0.17,0.17,11200,0.731
BCY.SI,SGD,12/7/2007,0.165,0.165,0.165,0.165,400,0.709
BCY.SI,SGD,12/6/2007,0.165,0.165,0.165,0.165,1600,0.709
BCY.SI,SGD,12/5/2007,0.165,0.165,0.165,0.165,8000,0.709
BCY.SI,SGD,12/4/2007,0.175,0.175,0.165,0.165,0,0.709
BCY.SI,SGD,12/3/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,11/30/2007,0.175,0.175,0.17,0.17,0,0.731
BCY.SI,SGD,11/29/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,11/28/2007,0.175,0.175,0.165,0.165,0,0.709
BCY.SI,SGD,11/27/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/26/2007,0.165,0.165,0.165,0.165,16200,0.709
BCY.SI,SGD,11/23/2007,0.165,0.165,0.165,0.165,30000,0.709
BCY.SI,SGD,11/22/2007,0.17,0.17,0.165,0.165,0,0.709
BCY.SI,SGD,11/21/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/20/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/19/2007,0.17,0.175,0.17,0.175,0,0.752
BCY.SI,SGD,11/16/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/15/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/14/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,11/13/2007,0.165,0.17,0.165,0.17,0,0.731
BCY.SI,SGD,11/12/2007,0.195,0.195,0.165,0.165,0,0.709
BCY.SI,SGD,11/9/2007,0.165,0.165,0.165,0.165,400,0.709
BCY.SI,SGD,11/8/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/7/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/6/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/5/2007,0.165,0.17,0.165,0.165,0,0.709
BCY.SI,SGD,11/2/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,11/1/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,10/31/2007,0.185,0.185,0.165,0.165,0,0.709
BCY.SI,SGD,10/30/2007,0.19,0.19,0.165,0.165,0,0.709
BCY.SI,SGD,10/29/2007,0.17,0.17,0.165,0.17,0,0.731
BCY.SI,SGD,10/26/2007,0.165,0.165,0.165,0.165,0,0.709
BCY.SI,SGD,10/25/2007,0.175,0.175,0.165,0.165,0,0.709
BCY.SI,SGD,10/24/2007,0.17,0.17,0.17,0.17,10000,0.731
BCY.SI,SGD,10/23/2007,0.195,0.195,0.165,0.165,0,0.709
BCY.SI,SGD,10/22/2007,0.165,0.165,0.165,0.165,8000,0.709
BCY.SI,SGD,10/19/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,10/18/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,10/17/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,10/16/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,10/15/2007,0.175,0.175,0.17,0.175,0,0.752
BCY.SI,SGD,10/12/2007,0.175,0.175,0.175,0.175,0,0.752
BCY.SI,SGD,10/11/2007,0.175,0.175,0.175,0.175,11000,0.752
BCY.SI,SGD,10/10/2007,0.18,0.19,0.175,0.19,0,0.816
BCY.SI,SGD,10/9/2007,0.175,0.175,0.17,0.175,0,0.752
BCY.SI,SGD,10/8/2007,0.175,0.175,0.175,0.175,0,0.752
BCY.SI,SGD,10/5/2007,0.175,0.175,0.17,0.17,0,0.731
BCY.SI,SGD,10/4/2007,0.18,0.18,0.17,0.17,0,0.731
BCY.SI,SGD,10/3/2007,0.17,0.17,0.17,0.17,0,0.731
BCY.SI,SGD,10/2/2007,0.175,0.175,0.175,0.175,0,0.752
BCY.SI,SGD,10/1/2007,0.17,0.175,0.17,0.17,0,0.731
BCY.SI,SGD,9/28/2007,0.17,0.175,0.17,0.175,1200,0.752
BCY.SI,SGD,9/27/2007,0.175,0.175,0.17,0.17,400,0.731
BCY.SI,SGD,9/26/2007,0.165,0.17,0.165,0.17,600,0.731
BCY.SI,SGD,9/25/2007,0.165,0.165,0.16,0.16,0,0.688
BCY.SI,SGD,9/24/2007,0.17,0.175,0.16,0.16,0,0.688
BCY.SI,SGD,9/21/2007,0.165,0.17,0.165,0.165,0,0.709
BCY.SI,SGD,9/20/2007,0.155,0.165,0.155,0.165,93800,0.709
BCY.SI,SGD,9/19/2007,0.17,0.175,0.17,0.175,0,0.752
BCY.SI,SGD,9/18/2007,0.175,0.175,0.165,0.165,0,0.709
BCY.SI,SGD,9/17/2007,0.175,0.175,0.175,0.175,0,0.752
BCY.SI,SGD,9/14/2007,0.175,0.18,0.175,0.18,0,0.773
BCY.SI,SGD,9/13/2007,0.175,0.185,0.175,0.18,0,0.773
BCY.SI,SGD,9/12/2007,0.185,0.185,0.17,0.17,0,0.731
BCY.SI,SGD,9/11/2007,0.18,0.18,0.175,0.175,0,0.752
BCY.SI,SGD,9/10/2007,0.175,0.175,0.175,0.175,24200,0.752
BCY.SI,SGD,9/7/2007,0.175,0.18,0.175,0.18,0,0.773
BCY.SI,SGD,9/6/2007,0.18,0.18,0.18,0.18,0,0.773
BCY.SI,SGD,9/5/2007,0.175,0.175,0.17,0.17,0,0.731
BCY.SI,SGD,9/4/2007,0.18,0.18,0.17,0.17,0,0.731
BCY.SI,SGD,9/3/2007,0.18,0.18,0.17,0.17,0,0.731
BCY.SI,SGD,8/31/2007,0.17,0.175,0.17,0.175,0,0.752
BCY.SI,SGD,8/30/2007,0.17,0.18,0.17,0.17,0,0.731
BCY.SI,SGD,8/29/2007,0.175,0.175,0.17,0.175,0,0.752
BCY.SI,SGD,8/28/2007,0.175,0.195,0.175,0.185,0,0.795
BCY.SI,SGD,8/27/2007,0.15,0.155,0.15,0.15,0,0.645
BCY.SI,SGD,8/24/2007,0.14,0.145,0.14,0.145,0,0.623
BCY.SI,SGD,8/23/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,8/22/2007,0.13,0.135,0.13,0.135,0,0.58
BCY.SI,SGD,8/21/2007,0.14,0.14,0.13,0.13,0,0.559
BCY.SI,SGD,8/20/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,8/17/2007,0.125,0.125,0.115,0.125,0,0.537
BCY.SI,SGD,8/16/2007,0.155,0.155,0.135,0.135,0,0.58
BCY.SI,SGD,8/15/2007,0.135,0.135,0.135,0.135,9400,0.58
BCY.SI,SGD,8/14/2007,0.135,0.165,0.135,0.165,30000,0.709
BCY.SI,SGD,8/13/2007,0.135,0.14,0.125,0.125,0,0.537
BCY.SI,SGD,8/10/2007,0.14,0.14,0.13,0.13,0,0.559
BCY.SI,SGD,8/9/2007,0.14,0.14,0.14,0.14,0,0.602
BCY.SI,SGD,8/8/2007,0.135,0.14,0.135,0.14,0,0.602
BCY.SI,SGD,8/7/2007,0.16,0.16,0.14,0.14,0,0.602
BCY.SI,SGD,8/6/2007,0.15,0.15,0.13,0.13,0,0.559
BCY.SI,SGD,8/3/2007,0.155,0.155,0.155,0.155,0,0.666
BCY.SI,SGD,8/2/2007,0.16,0.16,0.16,0.16,2200,0.688
BCY.SI,SGD,8/1/2007,0.16,0.16,0.145,0.15,26200,0.645
BCY.SI,SGD,7/31/2007,0.17,0.175,0.165,0.175,0,0.752
BCY.SI,SGD,7/30/2007,0.155,0.165,0.155,0.165,100,0.709
BCY.SI,SGD,7/27/2007,0.15,0.175,0.15,0.17,0,0.731
BCY.SI,SGD,7/26/2007,0.2,0.2,0.17,0.17,0,0.731
BCY.SI,SGD,7/25/2007,0.195,0.195,0.195,0.195,0,0.838
BCY.SI,SGD,7/24/2007,0.2,0.2,0.2,0.2,0,0.859
BCY.SI,SGD,7/23/2007,0.2,0.2,0.2,0.2,14200,0.859
BCY.SI,SGD,7/20/2007,0.205,0.21,0.2,0.205,100,0.881
BCY.SI,SGD,7/19/2007,0.185,0.185,0.185,0.185,200,0.795
BCY.SI,SGD,7/18/2007,0.205,0.205,0.19,0.19,0,0.816
BCY.SI,SGD,7/17/2007,0.21,0.215,0.21,0.215,0,0.924
BCY.SI,SGD,7/16/2007,0.22,0.22,0.21,0.21,0,0.902
BCY.SI,SGD,7/13/2007,0.215,0.215,0.21,0.21,0,0.902
BCY.SI,SGD,7/12/2007,0.205,0.21,0.205,0.21,0,0.902
BCY.SI,SGD,7/11/2007,0.18,0.21,0.18,0.21,0,0.902
BCY.SI,SGD,7/10/2007,0.205,0.205,0.2,0.2,0,0.859
BCY.SI,SGD,7/9/2007,0.21,0.21,0.21,0.21,0,0.902
BCY.SI,SGD,7/6/2007,0.2,0.21,0.2,0.21,0,0.902
BCY.SI,SGD,7/5/2007,0.205,0.205,0.205,0.205,0,0.881
BCY.SI,SGD,7/4/2007,0.205,0.21,0.205,0.21,0,0.902
BCY.SI,SGD,7/3/2007,0.215,0.22,0.21,0.21,0,0.902
BCY.SI,SGD,7/2/2007,0.2,0.23,0.2,0.225,0,0.967
BCY.SI,SGD,6/29/2007,0.21,0.22,0.2,0.21,0,0.902
BCY.SI,SGD,6/28/2007,0.235,0.235,0.22,0.22,0,0.945
BCY.SI,SGD,6/27/2007,0.225,0.23,0.215,0.23,0,0.988
BCY.SI,SGD,6/26/2007,0.24,0.255,0.22,0.235,200,1.01
BCY.SI,SGD,6/25/2007,0.215,0.27,0.215,0.24,200,1.031
BCY.SI,SGD,6/22/2007,0.185,0.215,0.185,0.215,600,0.924
BCY.SI,SGD,6/21/2007,0.165,0.18,0.165,0.18,100,0.773
BCY.SI,SGD,6/20/2007,0.155,0.165,0.155,0.165,300,0.709
BCY.SI,SGD,6/19/2007,0.155,0.155,0.155,0.155,0,0.666
BCY.SI,SGD,6/18/2007,0.155,0.155,0.155,0.155,0,0.666
BCY.SI,SGD,6/15/2007,0.15,0.16,0.15,0.16,0,0.688
BCY.SI,SGD,6/14/2007,0.16,0.16,0.155,0.155,0,0.666
BCY.SI,SGD,6/13/2007,0.15,0.16,0.15,0.16,42800,0.688
BCY.SI,SGD,6/12/2007,0.15,0.15,0.15,0.15,0,0.645
BCY.SI,SGD,6/11/2007,0.155,0.155,0.15,0.155,0,0.666
BCY.SI,SGD,6/8/2007,0.13,0.165,0.13,0.165,145400,0.709
BCY.SI,SGD,6/7/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,6/6/2007,0.135,0.135,0.13,0.13,0,0.559
BCY.SI,SGD,6/5/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,6/4/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,6/1/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,5/31/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,5/30/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,5/29/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/28/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/25/2007,0.12,0.12,0.12,0.12,0,0.516
BCY.SI,SGD,5/24/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,5/23/2007,0.13,0.135,0.13,0.135,40200,0.58
BCY.SI,SGD,5/22/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/21/2007,0.13,0.135,0.13,0.13,0,0.559
BCY.SI,SGD,5/18/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/17/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/16/2007,0.13,0.13,0.125,0.125,0,0.537
BCY.SI,SGD,5/15/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/14/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/11/2007,0.13,0.13,0.125,0.125,4800,0.537
BCY.SI,SGD,5/10/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/9/2007,0.135,0.135,0.13,0.13,0,0.559
BCY.SI,SGD,5/8/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/7/2007,0.135,0.135,0.13,0.13,0,0.559
BCY.SI,SGD,5/4/2007,0.135,0.135,0.13,0.13,0,0.559
BCY.SI,SGD,5/3/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,5/2/2007,0.14,0.14,0.13,0.13,0,0.559
BCY.SI,SGD,5/1/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,4/30/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,4/27/2007,0.14,0.14,0.135,0.135,0,0.58
BCY.SI,SGD,4/26/2007,0.14,0.14,0.135,0.135,0,0.58
BCY.SI,SGD,4/25/2007,0.14,0.14,0.135,0.14,0,0.602
BCY.SI,SGD,4/24/2007,0.14,0.14,0.14,0.14,0,0.602
BCY.SI,SGD,4/23/2007,0.14,0.14,0.135,0.135,0,0.58
BCY.SI,SGD,4/20/2007,0.135,0.14,0.135,0.14,0,0.602
BCY.SI,SGD,4/19/2007,0.135,0.135,0.13,0.135,0,0.58
BCY.SI,SGD,4/18/2007,0.135,0.135,0.135,0.135,0,0.58
BCY.SI,SGD,4/17/2007,0.13,0.14,0.13,0.14,0,0.602
BCY.SI,SGD,4/16/2007,0.125,0.135,0.125,0.135,0,0.58
BCY.SI,SGD,4/13/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,4/12/2007,0.13,0.13,0.13,0.13,0,0.559
BCY.SI,SGD,4/11/2007,0.13,0.13,0.125,0.13,0,0.559
BCY.SI,SGD,4/10/2007,0.12,0.125,0.12,0.125,0,0.537
BCY.SI,SGD,4/9/2007,0.12,0.125,0.115,0.125,0,0.537
BCY.SI,SGD,4/6/2007,0.115,0.115,0.115,0.115,0,0.494
BCY.SI,SGD,4/5/2007,0.12,0.12,0.115,0.115,0,0.494
BCY.SI,SGD,4/4/2007,0.115,0.115,0.115,0.115,0,0.494
BCY.SI,SGD,4/3/2007,0.115,0.115,0.115,0.115,0,0.494
BCY.SI,SGD,4/2/2007,0.115,0.115,0.115,0.115,0,0.494
BCY.SI,SGD,3/30/2007,0.115,0.115,0.115,0.115,0,0.494
BCY.SI,SGD,3/29/2007,0.115,0.115,0.115,0.115,0,0.494
BCY.SI,SGD,3/28/2007,0.11,0.11,0.11,0.11,0,0.473
BCY.SI,SGD,3/27/2007,0.105,0.125,0.105,0.125,0,0.537
BCY.SI,SGD,3/26/2007,0.125,0.125,0.11,0.11,0,0.473
BCY.SI,SGD,3/23/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,3/22/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,3/21/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,3/20/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,3/19/2007,0.125,0.125,0.105,0.105,0,0.451
BCY.SI,SGD,3/16/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,3/15/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,3/14/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,3/13/2007,0.105,0.105,0.105,0.105,4400,0.451
BCY.SI,SGD,3/12/2007,0.1,0.1,0.1,0.1,0,0.43
BCY.SI,SGD,3/9/2007,0.1,0.115,0.1,0.105,0,0.451
BCY.SI,SGD,3/8/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,3/7/2007,0.1,0.1,0.1,0.1,0,0.43
BCY.SI,SGD,3/6/2007,0.115,0.115,0.095,0.095,0,0.408
BCY.SI,SGD,3/5/2007,0.11,0.11,0.1,0.11,0,0.473
BCY.SI,SGD,3/2/2007,0.11,0.11,0.11,0.11,0,0.473
BCY.SI,SGD,3/1/2007,0.105,0.11,0.105,0.105,0,0.451
BCY.SI,SGD,2/28/2007,0.115,0.115,0.1,0.1,0,0.43
BCY.SI,SGD,2/27/2007,0.115,0.115,0.115,0.115,0,0.494
BCY.SI,SGD,2/26/2007,0.115,0.115,0.115,0.115,0,0.494
BCY.SI,SGD,2/23/2007,0.11,0.115,0.11,0.115,0,0.494
BCY.SI,SGD,2/22/2007,0.11,0.11,0.11,0.11,0,0.473
BCY.SI,SGD,2/21/2007,0.11,0.12,0.11,0.12,0,0.516
BCY.SI,SGD,2/20/2007,0.11,0.11,0.11,0.11,0,0.473
BCY.SI,SGD,2/19/2007,0.11,0.11,0.11,0.11,0,0.473
BCY.SI,SGD,2/16/2007,0.11,0.11,0.11,0.11,0,0.473
BCY.SI,SGD,2/15/2007,0.12,0.12,0.12,0.12,0,0.516
BCY.SI,SGD,2/14/2007,0.125,0.125,0.12,0.12,0,0.516
BCY.SI,SGD,2/13/2007,0.12,0.12,0.12,0.12,0,0.516
BCY.SI,SGD,2/12/2007,0.12,0.125,0.12,0.125,0,0.537
BCY.SI,SGD,2/9/2007,0.12,0.12,0.12,0.12,0,0.516
BCY.SI,SGD,2/8/2007,0.125,0.125,0.12,0.12,0,0.516
BCY.SI,SGD,2/7/2007,0.125,0.125,0.11,0.11,0,0.473
BCY.SI,SGD,2/6/2007,0.125,0.125,0.105,0.105,0,0.451
BCY.SI,SGD,2/5/2007,0.12,0.125,0.12,0.125,0,0.537
BCY.SI,SGD,2/2/2007,0.12,0.13,0.12,0.12,0,0.516
BCY.SI,SGD,2/1/2007,0.13,0.13,0.12,0.125,0,0.537
BCY.SI,SGD,1/31/2007,0.125,0.125,0.12,0.12,0,0.516
BCY.SI,SGD,1/30/2007,0.125,0.13,0.12,0.125,0,0.537
BCY.SI,SGD,1/29/2007,0.13,0.13,0.125,0.125,0,0.537
BCY.SI,SGD,1/26/2007,0.13,0.13,0.12,0.13,0,0.559
BCY.SI,SGD,1/25/2007,0.135,0.135,0.125,0.125,100,0.537
BCY.SI,SGD,1/24/2007,0.14,0.14,0.135,0.135,0,0.58
BCY.SI,SGD,1/23/2007,0.145,0.145,0.135,0.14,300,0.602
BCY.SI,SGD,1/22/2007,0.12,0.145,0.115,0.14,1200,0.602
BCY.SI,SGD,1/19/2007,0.105,0.105,0.105,0.105,0,0.451
BCY.SI,SGD,1/18/2007,0.11,0.11,0.105,0.105,0,0.451
BCY.SI,SGD,1/17/2007,0.1,0.105,0.095,0.105,100,0.451
BCY.SI,SGD,1/16/2007,0.095,0.095,0.09,0.09,0,0.387
BCY.SI,SGD,1/15/2007,0.09,0.095,0.09,0.095,0,0.408
BCY.SI,SGD,1/12/2007,0.095,0.095,0.085,0.085,0,0.365
BCY.SI,SGD,1/11/2007,0.085,0.09,0.085,0.09,0,0.387
BCY.SI,SGD,1/10/2007,0.08,0.08,0.08,0.08,0,0.344
BCY.SI,SGD,1/9/2007,0.08,0.085,0.08,0.085,0,0.365
BCY.SI,SGD,1/8/2007,0.08,0.08,0.08,0.08,0,0.344
BCY.SI,SGD,1/5/2007,0.08,0.085,0.08,0.08,0,0.344
BCY.SI,SGD,1/4/2007,0.085,0.085,0.085,0.085,0,0.365
BCY.SI,SGD,1/3/2007,0.08,0.08,0.08,0.08,0,0.344
BCY.SI,SGD,1/2/2007,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,1/1/2007,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,12/29/2006,0.07,0.07,0.065,0.065,0,0.279
BCY.SI,SGD,12/28/2006,0.07,0.075,0.07,0.075,0,0.322
BCY.SI,SGD,12/27/2006,0.065,0.07,0.065,0.065,0,0.279
BCY.SI,SGD,12/26/2006,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,12/25/2006,0.07,0.07,0.07,0.07,0,0.301
BCY.SI,SGD,12/22/2006,0.07,0.07,0.07,0.07,0,0.301
BCY.SI,SGD,12/21/2006,0.085,0.085,0.065,0.065,0,0.279
BCY.SI,SGD,12/20/2006,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,12/19/2006,0.085,0.085,0.065,0.065,0,0.279
BCY.SI,SGD,12/18/2006,0.065,0.07,0.065,0.07,0,0.301
BCY.SI,SGD,12/15/2006,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,12/14/2006,0.09,0.09,0.065,0.065,0,0.279
BCY.SI,SGD,12/13/2006,0.085,0.085,0.065,0.065,0,0.279
BCY.SI,SGD,12/12/2006,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,12/11/2006,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,12/8/2006,0.07,0.07,0.07,0.07,0,0.301
BCY.SI,SGD,12/7/2006,0.075,0.075,0.075,0.075,8000,0.322
BCY.SI,SGD,12/6/2006,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,12/5/2006,0.07,0.07,0.07,0.07,23800,0.301
BCY.SI,SGD,12/4/2006,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,12/1/2006,0.075,0.075,0.065,0.065,0,0.279
BCY.SI,SGD,11/30/2006,0.07,0.07,0.07,0.07,0,0.301
BCY.SI,SGD,11/29/2006,0.075,0.075,0.06,0.06,0,0.258
BCY.SI,SGD,11/28/2006,0.07,0.07,0.07,0.07,0,0.301
BCY.SI,SGD,11/27/2006,0.075,0.075,0.06,0.06,0,0.258
BCY.SI,SGD,11/24/2006,0.065,0.065,0.065,0.065,0,0.279
BCY.SI,SGD,11/23/2006,0.075,0.075,0.06,0.06,0,0.258
BCY.SI,SGD,11/22/2006,0.06,0.07,0.06,0.065,0,0.279
BCY.SI,SGD,11/21/2006,0.075,0.075,0.06,0.06,0,0.258
BCY.SI,SGD,11/20/2006,0.06,0.06,0.06,0.06,0,0.258
BCY.SI,SGD,11/17/2006,0.06,0.06,0.06,0.06,0,0.258
BCY.SI,SGD,11/16/2006,0.075,0.075,0.06,0.06,0,0.258
BCY.SI,SGD,11/15/2006,0.075,0.075,0.06,0.06,0,0.258
BCY.SI,SGD,11/14/2006,0.08,0.08,0.06,0.06,0,0.258
BCY.SI,SGD,11/13/2006,0.065,0.07,0.065,0.07,0,0.301
BCY.SI,SGD,11/10/2006,0.08,0.08,0.065,0.065,0,0.279
BCY.SI,SGD,11/9/2006,0.075,0.075,0.065,0.065,0,0.279
BCY.SI,SGD,11/8/2006,0.07,0.07,0.06,0.06,0,0.258
BCY.SI,SGD,11/7/2006,0.075,0.075,0.065,0.065,0,0.279
