siblings;key;company_name;record_date;ex_date;annc_type;datepaid_payable;currency;value;tax;interest_start;interest_end; interest_rate;remarks;base;giving;price;before_consolidation;after_consolidation;particulars
19762;14554;MAPLETREE LOGISTICS TRUST;03 May 2011;28 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111-310311 SGD 0.003
19762;14531;MAPLETREE LOGISTICS TRUST;03 May 2011;28 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111-310311 SGD 0.0029 TAX EXEMPT
19762;14755;MAPLETREE LOGISTICS TRUST;03 May 2011;28 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111-310311 SGD 0.0096 LESS TAX
19762;14538;MSM INTERNATIONAL LIMITED;03 May 2011;28 Apr 2011;DIVIDEND;20 May 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14515;NOBEL DESIGN HOLDINGS LTD;03 May 2011;28 Apr 2011;DIVIDEND;16 May 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14524;PAN PACIFIC HOTELS GRP LIMITED;03 May 2011;28 Apr 2011;DIVIDEND;18 May 2011;SGD;0.04;ONE-TIER TAX;;;;;;;;;;SGD 0.04 ONE-TIER TAX
19762;14518;SBS TRANSIT LTD;03 May 2011;28 Apr 2011;DIVIDEND;13 May 2011;SGD;0.043;ONE-TIER TAX;;;;;;;;;;SGD 0.043 ONE-TIER TAX
19762;14517;SERIAL SYSTEM LTD;03 May 2011;28 Apr 2011;DIVIDEND;13 May 2011;SGD;0.0067;ONE-TIER TAX;;;;;;;;;;SGD 0.0067 ONE-TIER TAX
19762;14526;SUNNINGDALE TECH LTD;03 May 2011;28 Apr 2011;DIVIDEND;16 May 2011;SGD;0.006;ONE-TIER TAX;;;;;;;;;;SGD 0.006 ONE-TIER TAX
19762;14528;SUNTEC REAL ESTATE INV TRUST;03 May 2011;28 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111-310311 SGD 0.00455 TAX EXEMPT
19762;14754;SUNTEC REAL ESTATE INV TRUST;03 May 2011;28 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111-310311 SGD 0.01933 LESS TAX
19762;14533;UOL GROUP LIMITED;03 May 2011;28 Apr 2011;DIVIDEND;18 May 2011;SGD;0.1;ONE-TIER TAX;;;;;;;;;;SGD 0.1 ONE-TIER TAX
19762;14534;UOL GROUP LIMITED;03 May 2011;28 Apr 2011;DIVIDEND;18 May 2011;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;14546;VIBROPOWER CORPORATION LIMITED;03 May 2011;28 Apr 2011;DIVIDEND;20 May 2011;SGD;0.0015;ONE-TIER TAX;;;;;;;;;;SGD 0.0015 ONE-TIER TAX
19762;14513;VICOM LTD;03 May 2011;28 Apr 2011;DIVIDEND;13 May 2011;SGD;0.066;ONE-TIER TAX;;;;;;;;;;SGD 0.066 ONE-TIER TAX
19762;14514;VICOM LTD;03 May 2011;28 Apr 2011;DIVIDEND;13 May 2011;SGD;0.032;ONE-TIER TAX;;;;;;;;;;SGD 0.032 ONE-TIER TAX
19762;14535;BENG KUANG MARINE LIMITED;29 Apr 2011;27 Apr 2011;DIVIDEND;12 May 2011;SGD;0.0015;ONE-TIER TAX;;;;;;;;;;SGD 0.0015 ONE-TIER TAX
19762;14527;DESIGN STUDIO GROUP LTD.;29 Apr 2011;27 Apr 2011;DIVIDEND;20 May 2011;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;14536;DYNAMIC COLOURS LIMITED;29 Apr 2011;27 Apr 2011;DIVIDEND;18 May 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14522;ECS HOLDINGS LIMITED;29 Apr 2011;27 Apr 2011;DIVIDEND;20 May 2011;SGD;0.036;ONE-TIER TAX;;;;;;;;;;SGD 0.036 ONE-TIER TAX
19762;14736;FIRST REAL ESTATE INV TRUST;29 Apr 2011;27 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111 - 310311 SGD 0.0006 LESS TAX
19762;14737;FIRST REAL ESTATE INV TRUST;29 Apr 2011;27 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111 - 310311 SGD 0.0122 TAX EXEMPT
19762;14738;FIRST REAL ESTATE INV TRUST;29 Apr 2011;27 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111 - 310311 SGD 0.003
19762;14912;FIRST SHIP LEASE TRUST;29 Apr 2011;27 Apr 2011;DIVIDEND;27 May 2011;;;;;;;;;;;;;010111 - 310311 USD 0.0095 TAX EXEMPT
19762;14501;HERSING CORPORATION LTD;29 Apr 2011;27 Apr 2011;DIVIDEND;18 May 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14540;MUN SIONG ENGINEERING LIMITED;29 Apr 2011;27 Apr 2011;DIVIDEND;16 May 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14537;SBI OFFSHORE LIMITED;29 Apr 2011;27 Apr 2011;DIVIDEND;18 May 2011;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;14530;SING INVESTMENTS & FINANCE LTD;29 Apr 2011;27 Apr 2011;DIVIDEND;18 May 2011;SGD;0.1;ONE-TIER TAX;;;;;;;;;;SGD 0.1 ONE-TIER TAX
19762;14794;'TAN CHONG INT''L LTD';29 Apr 2011;27 Apr 2011;DIVIDEND;18 May 2011;HKD;0.05;None;;;;;;;;;;HKD 0.05
19762;14545;'TREK 2000 INT''L LTD';29 Apr 2011;27 Apr 2011;DIVIDEND;20 May 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14826;TUAN SING HOLDINGS LIMITED;29 Apr 2011;27 Apr 2011;DIVIDEND;17 Jun 2011;SCRIPDIVSCHEME SGD;0.004;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.004 ONE-TIER TAX
19762;14523;UNITED INTL SECURITIES LTD;29 Apr 2011;27 Apr 2011;DIVIDEND;13 May 2011;SGD;0.06;ONE-TIER TAX;;;;;;;;;;SGD 0.06 ONE-TIER TAX
19762;14521;VIKING OFFSHORE AND MARINE LTD;29 Apr 2011;27 Apr 2011;DIVIDEND;12 May 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14787;AIMS AMP CAP INDUSTRIAL REIT;28 Apr 2011;26 Apr 2011;DIVIDEND;08 Jun 2011;;;;;;;;;;;;;230211 - 310311 SGD 0.00255 LESS TAX
19762;15107;ALUMINUM CORP OF CHINA ADR 10;28 Apr 2011;26 Apr 2011;DIVIDEND;11 Aug 2011;USD;0.035438;None;;;;;;;;;;USD 0.035438
19762;14509;CHINA ANIMAL HEALTHCARE LTD.;28 Apr 2011;26 Apr 2011;DIVIDEND;20 May 2011;CNY;0.022;None;;;;;;;;;;CNY 0.022
19762;14502;COLEX HOLDINGS LIMITED;28 Apr 2011;26 Apr 2011;DIVIDEND;13 May 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14608;EXCELPOINT TECHNOLOGY LTD;28 Apr 2011;26 Apr 2011;DIVIDEND;20 May 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14508;KEPPEL CORPORATION LIMITED;28 Apr 2011;26 Apr 2011;DIVIDEND;10 May 2011;SGD;0.26;ONE-TIER TAX;;;;;;;;;;SGD 0.26 ONE-TIER TAX
19762;14834;KEPPEL LAND LIMITED;28 Apr 2011;26 Apr 2011;DIVIDEND;20 Jun 2011;DIV REINV SCH SGD;0.09;ONE-TIER TAX;;;;;;;;;;DIV REINV SCH SGD 0.09 ONE-TIER TAX
19762;14835;KEPPEL LAND LIMITED;28 Apr 2011;26 Apr 2011;DIVIDEND;20 Jun 2011;DIV REINV SCH SGD;0.09;ONE-TIER TAX;;;;;;;;;;DIV REINV SCH SGD 0.09 ONE-TIER TAX
19762;14564;MALAYSIA SMELTING CORP BHD 100;28 Apr 2011;26 Apr 2011;DIVIDEND;12 May 2011;MYR;0.03;LESS TAX;;;;;;;;;;MYR 0.03 LESS TAX
19762;14505;NERATELECOMMUNICATIONS LTD;28 Apr 2011;26 Apr 2011;DIVIDEND;12 May 2011;SGD;0.04;ONE-TIER TAX;;;;;;;;;;SGD 0.04 ONE-TIER TAX
19762;14510;NORDIC GROUP LIMITED;28 Apr 2011;26 Apr 2011;DIVIDEND;16 May 2011;SGD;0.0053;ONE-TIER TAX;;;;;;;;;;SGD 0.0053 ONE-TIER TAX
19762;14500;PAN-UNITED CORPORATION LTD;28 Apr 2011;26 Apr 2011;DIVIDEND;11 May 2011;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;14506;SEMBCORP INDUSTRIES LTD;28 Apr 2011;26 Apr 2011;DIVIDEND;13 May 2011;SGD;0.15;ONE-TIER TAX;;;;;;;;;;SGD 0.15 ONE-TIER TAX
19762;14507;SEMBCORP INDUSTRIES LTD;28 Apr 2011;26 Apr 2011;DIVIDEND;13 May 2011;FINAL SGD;0.02;ONE-TIER TAX;;;;;;;;;;FINAL SGD 0.02 ONE-TIER TAX
19762;14503;SEMBCORP MARINE LTD;28 Apr 2011;26 Apr 2011;DIVIDEND;11 May 2011;SGD;0.06;ONE-TIER TAX;;;;;;;;;;SGD 0.06 ONE-TIER TAX
19762;14504;SEMBCORP MARINE LTD;28 Apr 2011;26 Apr 2011;DIVIDEND;11 May 2011;SGD;0.25;ONE-TIER TAX;;;;;;;;;;SGD 0.25 ONE-TIER TAX
19762;14557;TOTAL ACCESS COMM PUB CO LTD;28 Apr 2011;26 Apr 2011;DIVIDEND;19 May 2011;THB;3.21;LESS TAX;;;;;;;;;;THB 3.21 LESS TAX
19762;14492;AZTECH GROUP LTD.;27 Apr 2011;25 Apr 2011;DIVIDEND;12 May 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14757;PACIFIC SHIPPING TRUST;27 Apr 2011;25 Apr 2011;DIVIDEND;30 May 2011;;;;;;;;;;;;;010111 - 310311 USD 0.00809 TAX EXEMPT
19762;14493;ROTARY ENGINEERING LIMITED;27 Apr 2011;25 Apr 2011;DIVIDEND;12 May 2011;SGD;0.038;ONE-TIER TAX;;;;;;;;;;SGD 0.038 ONE-TIER TAX
19762;14494;SINGAPORE TECH ENGINEERING LTD;27 Apr 2011;25 Apr 2011;DIVIDEND;19 May 2011;SGD;0.04;ONE-TIER TAX;;;;;;;;;;SGD 0.04 ONE-TIER TAX
19762;14495;SINGAPORE TECH ENGINEERING LTD;27 Apr 2011;25 Apr 2011;DIVIDEND;19 May 2011;SGD;0.0755;ONE-TIER TAX;;;;;;;;;;SGD 0.0755 ONE-TIER TAX
19762;14491;HIAP HOE LIMITED;26 Apr 2011;21 Apr 2011;DIVIDEND;11 May 2011;SGD;0.0025;ONE-TIER TAX;;;;;;;;;;SGD 0.0025 ONE-TIER TAX
19762;14490;KEPPEL TELE & TRAN;26 Apr 2011;21 Apr 2011;DIVIDEND;06 May 2011;SGD;0.035;ONE-TIER TAX;;;;;;;;;;SGD 0.035 ONE-TIER TAX
19762;14487;MEIBAN GROUP LTD;25 Apr 2011;20 Apr 2011;DIVIDEND;06 May 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14488;MEIBAN GROUP LTD;25 Apr 2011;20 Apr 2011;DIVIDEND;06 May 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14829;MINDRAY MEDICAL INTL ADR 10;25 Apr 2011;20 Apr 2011;DIVIDEND;01 Jun 2011;USD;0.26;None;;;;;;;;;;USD 0.26
19762;14486;ROKKO HOLDINGS LTD.;25 Apr 2011;20 Apr 2011;DIVIDEND;06 May 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14483;CEI CONTRACT MANUFACTURING LTD;21 Apr 2011;19 Apr 2011;DIVIDEND;09 May 2011;SGD;0.00166;ONE-TIER TAX;;;;;;;;;;SGD 0.00166 ONE-TIER TAX
19762;14484;CEI CONTRACT MANUFACTURING LTD;21 Apr 2011;19 Apr 2011;DIVIDEND;09 May 2011;SGD;0.007;ONE-TIER TAX;;;;;;;;;;SGD 0.007 ONE-TIER TAX
19762;14821;OVERSEA-CHINESE BANKING CORP;21 Apr 2011;19 Apr 2011;DIVIDEND;13 Jun 2011;SCRIPDIVSCHEME SGD;0.15;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.15 ONE-TIER TAX
19762;14485;STARHUB LTD;21 Apr 2011;19 Apr 2011;DIVIDEND;06 May 2011;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;14916;HUANENG POWER INTL ADR 10;20 Apr 2011;18 Apr 2011;DIVIDEND;11 Jul 2011;USD;1.077758;None;;;;;;;;;;USD 1.077758
19762;14480;NEPTUNE ORIENT LINES LIMITED;19 Apr 2011;15 Apr 2011;DIVIDEND;05 May 2011;SGD;0.046;ONE-TIER TAX;;;;;;;;;;SGD 0.046 ONE-TIER TAX
19762;14778;SPDR DJIA ETF TRUST;19 Apr 2011;15 Apr 2011;DIVIDEND;16 May 2011;USD;0.11226;LESS TAX;;;;;;;;;;USD 0.11226 LESS TAX
19762;14478;CHINA JISHAN HOLDINGS LIMITED;18 Apr 2011;14 Apr 2011;DIVIDEND;29 Apr 2011;SGD;0.0065;ONE-TIER TAX;;;;;;;;;;SGD 0.0065 ONE-TIER TAX
19762;14915;CHINA TELECOM ADR 10;18 Apr 2011;14 Apr 2011;DIVIDEND;11 Jul 2011;USD;0.982999;None;;;;;;;;;;USD 0.982999
19762;14482;FRAGRANCE GROUP LIMITED;18 Apr 2011;14 Apr 2011;DIVIDEND;28 Apr 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14479;SINGAPORE MEDICAL GROUP LTD;18 Apr 2011;14 Apr 2011;DIVIDEND;28 Apr 2011;SGD;0.0082;ONE-TIER TAX;;;;;;;;;;SGD 0.0082 ONE-TIER TAX
19762;14477;STRAITS TRADING CO. LTD;18 Apr 2011;14 Apr 2011;DIVIDEND;04 May 2011;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14917;YANZHOU COAL MINING ADR 10;18 Apr 2011;14 Apr 2011;DIVIDEND;11 Jul 2011;USD;0.809529;None;;;;;;;;;;USD 0.809529
19762;14473;CIMB FTSE ASEAN40 100;13 Apr 2011;11 Apr 2011;DIVIDEND;25 Apr 2011;USD;0.102;TAX EXEMPT;;;;;;;;;;USD 0.102 TAX EXEMPT
19762;14474;CIMB FTSE ASEAN40 100;13 Apr 2011;11 Apr 2011;DIVIDEND;25 Apr 2011;USD;0.158;None;;;;;;;;;;USD 0.158
19762;14471;M1 LIMITED;13 Apr 2011;11 Apr 2011;DIVIDEND;26 Apr 2011;SGD;0.077;ONE-TIER TAX;;;;;;;;;;SGD 0.077 ONE-TIER TAX
19762;14472;M1 LIMITED;13 Apr 2011;11 Apr 2011;DIVIDEND;26 Apr 2011;SGD;0.035;ONE-TIER TAX;;;;;;;;;;SGD 0.035 ONE-TIER TAX
19762;14470;ELEC & ELTEK INT CO LTD;12 Apr 2011;08 Apr 2011;DIVIDEND;27 Apr 2011;USD;0.25;ONE-TIER TAX;;;;;;;;;;USD 0.25 ONE-TIER TAX
19762;14469;BH GLOBAL CORPORATION LIMITED;11 Apr 2011;07 Apr 2011;DIVIDEND;27 Apr 2011;SGD;0.007;ONE-TIER TAX;;;;;;;;;;SGD 0.007 ONE-TIER TAX
19762;14468;KIAN ANN ENGINEERING LTD;11 Apr 2011;07 Apr 2011;DIVIDEND;29 Apr 2011;SGD;0.00325;ONE-TIER TAX;;;;;;;;;;SGD 0.00325 ONE-TIER TAX
19762;14496;ASCENDAS REAL ESTATE INV TRUST;08 Apr 2011;06 Apr 2011;DIVIDEND;09 May 2011;;;;;;;;;;;;;010111 - 310311 SGD 0.0301 LESS TAX
19762;14497;ASCENDAS REAL ESTATE INV TRUST;08 Apr 2011;06 Apr 2011;DIVIDEND;09 May 2011;;;;;;;;;;;;;010111 - 310311 SGD 0.0026
19762;14498;ASCENDAS REAL ESTATE INV TRUST;08 Apr 2011;06 Apr 2011;DIVIDEND;09 May 2011;;;;;;;;;;;;;010411 - 100411 SGD 0.0038 LESS TAX
19762;14499;ASCENDAS REAL ESTATE INV TRUST;08 Apr 2011;06 Apr 2011;DIVIDEND;09 May 2011;;;;;;;;;;;;;010411 - 100411 SGD 0.0001
19762;14462;ROXY-PACIFIC HOLDINGS LIMITED;08 Apr 2011;06 Apr 2011;DIVIDEND;25 Apr 2011;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;14458;SIN HENG HEAVY MACHINERY LTD;05 Apr 2011;01 Apr 2011;DIVIDEND;21 Apr 2011;SGD;0.0045;ONE-TIER TAX;;;;;;;;;;SGD 0.0045 ONE-TIER TAX
19762;14456;UMS HOLDINGS LIMITED;05 Apr 2011;01 Apr 2011;DIVIDEND;15 Apr 2011;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14457;UMS HOLDINGS LIMITED;05 Apr 2011;01 Apr 2011;DIVIDEND;15 Apr 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14467;AVJENNINGS LIMITED;04 Apr 2011;31 Mar 2011;DIVIDEND;18 Apr 2011;FULLY FRANKED AUD;0.01;None;;;;;;;;;;FULLY FRANKED AUD 0.01
19762;14460;HUPSTEEL LTD;04 Apr 2011;31 Mar 2011;DIVIDEND;18 Apr 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14812;PRUDENTIAL PLC;01 Apr 2011;30 Mar 2011;DIVIDEND;02 Jun 2011;GBP;0.1724;None;;;;;;;;;;GBP 0.1724
19762;14886;MURATA MFG CO. LTD 100;31 Mar 2011;29 Mar 2011;DIVIDEND;30 Jun 2011;;;;;;;;;;;;;JPY 50 LESS TAX
19762;14451;VIZ BRANZ LIMITED;31 Mar 2011;29 Mar 2011;DIVIDEND;15 Apr 2011;SGD;0.0075;ONE-TIER TAX;;;;;;;;;;SGD 0.0075 ONE-TIER TAX
19762;14450;AP OIL INTERNATIONAL LIMITED;30 Mar 2011;28 Mar 2011;DIVIDEND;15 Apr 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14885;TOYOTA MOTOR ADR 10;30 Mar 2011;28 Mar 2011;DIVIDEND;05 Jul 2011;USD;0.013424;None;;;;;;;;;;USD 0.013424
19762;14455;ISHARES DJ US TECH IYW 10;29 Mar 2011;25 Mar 2011;DIVIDEND;31 Mar 2011;USD;0.064834;LESS TAX;;;;;;;;;;USD 0.064834 LESS TAX
19762;14454;ISHARES S&P500 IVV 10;29 Mar 2011;25 Mar 2011;DIVIDEND;31 Mar 2011;USD;0.598831;LESS TAX;;;;;;;;;;USD 0.598831 LESS TAX
19762;14443;OSIM INTERNATIONAL LTD;25 Mar 2011;23 Mar 2011;DIVIDEND;05 Apr 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14444;QIAN HU CORPORATION LIMITED;25 Mar 2011;23 Mar 2011;DIVIDEND;08 Apr 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14440;EPICENTRE HOLDINGS LIMITED;22 Mar 2011;18 Mar 2011;DIVIDEND;05 Apr 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14481;SPDR DJIA ETF TRUST;22 Mar 2011;18 Mar 2011;DIVIDEND;11 Apr 2011;USD;0.226;LESS TAX;;;;;;;;;;USD 0.226 LESS TAX
19762;14820;SPDR S&P 500 ETF TRUST;22 Mar 2011;18 Mar 2011;DIVIDEND;29 Apr 2011;USD;0.55332;LESS TAX;;;;;;;;;;USD 0.55332 LESS TAX
19762;14520;'DAIRY FARM INT''L HOLDINGS LTD';18 Mar 2011;16 Mar 2011;DIVIDEND;18 May 2011;USD;0.13;None;;;;;;;;;;USD 0.13
19762;14529;HONGKONG LAND HOLDINGS LIMITED;18 Mar 2011;16 Mar 2011;DIVIDEND;18 May 2011;USD;0.1;None;;;;;;;;;;USD 0.1
19762;14511;JARDINE MATHESON HLDGS LTD;18 Mar 2011;16 Mar 2011;DIVIDEND;18 May 2011;SCRIP ALT USD;0.85;None;;;;;;;;;;SCRIP ALT USD 0.85
19762;14512;JARDINE STRATEGIC HLDGS LTD;18 Mar 2011;16 Mar 2011;DIVIDEND;18 May 2011;SCRIP ALT USD;0.15;None;;;;;;;;;;SCRIP ALT USD 0.15
19762;14525;MANDARIN ORIENTAL INTL LTD;18 Mar 2011;16 Mar 2011;DIVIDEND;18 May 2011;USD;0.03;None;;;;;;;;;;USD 0.03
19762;14435;CHUAN HUP HOLDINGS LIMITED;17 Mar 2011;15 Mar 2011;DIVIDEND;30 Mar 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14434;FORTERRA TRUST;15 Mar 2011;11 Mar 2011;DIVIDEND;31 Mar 2011;SGD;0.025;TAX EXEMPT;;;;;;;;;;SGD 0.025 TAX EXEMPT
19762;14432;CHINA STAR FOOD GROUP LIMITED;14 Mar 2011;10 Mar 2011;DIVIDEND;28 Mar 2011;SGD;0.014;ONE-TIER TAX;;;;;;;;;;SGD 0.014 ONE-TIER TAX
19762;14429;CAPITALAND RETAIL CHINA TRUST;10 Mar 2011;08 Mar 2011;DIVIDEND;25 Mar 2011;;;;;;;;;;;;;010710 - 311210 SGD 0.0415
19762;14428;'MACQUARIE INT''L INFRA FUND LTD';10 Mar 2011;08 Mar 2011;DIVIDEND;25 Mar 2011;SGD;0.015;None;;;;;;;;;;SGD 0.015
19762;15310;DEL MONTE PACIFIC LIMITED;09 Mar 2011;07 Mar 2011;DIVIDEND;30 Mar 2011;USD;0.011;None;;;;;;;;;;USD 0.011
19762;14465;BRC ASIA LIMITED;08 Mar 2011;04 Mar 2011;DIVIDEND;20 Apr 2011;SCRIPDIVSCHEME SGD;0.008;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.008 ONE-TIER TAX
19762;14466;BRC ASIA LIMITED;08 Mar 2011;04 Mar 2011;DIVIDEND;20 Apr 2011;SCRIPDIVSCHEME SGD;0.003;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.003 ONE-TIER TAX
19762;14419;TAI SIN ELECTRIC LIMITED;07 Mar 2011;03 Mar 2011;DIVIDEND;18 Mar 2011;SGD;0.006;ONE-TIER TAX;;;;;;;;;;SGD 0.006 ONE-TIER TAX
19762;14420;TRANSCORP HOLDINGS LIMITED;07 Mar 2011;03 Mar 2011;DIVIDEND;28 Mar 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14421;TRANSCORP HOLDINGS LIMITED;07 Mar 2011;03 Mar 2011;DIVIDEND;28 Mar 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14415;OCBC CAP 3.93% S$400M NCPS 10;04 Mar 2011;02 Mar 2011;DIVIDEND;21 Mar 2011;;;;;;;;;;;;;200910 - 190311 3.93%
19762;14417;OCBCCAPCORP(2008) 5.1%NCPS 100;04 Mar 2011;02 Mar 2011;DIVIDEND;21 Mar 2011;;;;;;;;;;;;;200910 - 190311 5.1%
19762;14411;CH OFFSHORE LTD;03 Mar 2011;01 Mar 2011;DIVIDEND;24 Mar 2011;SGD;0.0075;TAX EXEMPT;;;;;;;;;;SGD 0.0075 TAX EXEMPT
19762;14416;KARIN TECHNOLOGY HLDGS LIMITED;03 Mar 2011;01 Mar 2011;DIVIDEND;24 Mar 2011;HKD;0.05;None;;;;;;;;;;HKD 0.05
19762;14410;LOYZ ENERGY LIMITED;03 Mar 2011;01 Mar 2011;DIVIDEND;15 Mar 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14418;UOB 5.05%NCPS 100;03 Mar 2011;01 Mar 2011;DIVIDEND;15 Mar 2011;;;;;;;;;;;;;150910 - 140311 5.05% ONE-TIER TAX
19762;14422;GOLDEN OCEAN GROUP LIMITED;02 Mar 2011;28 Feb 2011;DIVIDEND;17 Mar 2011;USD;0.05;None;;;;;;;;;;USD 0.05
19762;14408;MERCATOR LINES (SINGAPORE) LTD;01 Mar 2011;25 Feb 2011;DIVIDEND;17 Mar 2011;SGD;0.0073;ONE-TIER TAX;;;;;;;;;;SGD 0.0073 ONE-TIER TAX
19762;14412;MERMAID MARITIME PUBLIC CO LTD;01 Mar 2011;25 Feb 2011;DIVIDEND;11 Mar 2011;THB;0.58;LESS TAX;;;;;;;;;;THB 0.58 LESS TAX
19762;14409;RICKMERS MARITIME;01 Mar 2011;25 Feb 2011;DIVIDEND;16 Mar 2011;;;;;;;;;;;;;011010 - 311210 USD 0.006 TAX EXEMPT
19762;14402;BOARDROOM LIMITED;28 Feb 2011;24 Feb 2011;DIVIDEND;10 Mar 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14404;COSMOSTEEL HOLDINGS LIMITED;28 Feb 2011;24 Feb 2011;DIVIDEND;14 Mar 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14405;PERTAMA HOLDINGS LIMITED;28 Feb 2011;24 Feb 2011;DIVIDEND;09 Mar 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14406;PERTAMA HOLDINGS LIMITED;28 Feb 2011;24 Feb 2011;DIVIDEND;09 Mar 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14403;KEPPEL INFRASTRUCTURE TRUST;25 Feb 2011;23 Feb 2011;DIVIDEND;15 Mar 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0105 TAX EXEMPT
19762;14400;SILVERLAKE AXIS LTD;25 Feb 2011;23 Feb 2011;DIVIDEND;18 Mar 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14398;KEPPEL INFRASTRUCTURE TRUST;24 Feb 2011;22 Feb 2011;DIVIDEND;10 Mar 2011;;;;;;;;;;;;;290610 - 311210 SGD 0.0431 TAX EXEMPT
19762;14396;LIPPO MALLS INDO RETAIL TRUST;24 Feb 2011;22 Feb 2011;DIVIDEND;16 Mar 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.009 TAX EXEMPT
19762;14397;LIPPO MALLS INDO RETAIL TRUST;24 Feb 2011;22 Feb 2011;DIVIDEND;16 Mar 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0021
