Stock Name;Ticker;Exchange Name;Currency;
Adesto Tech Cmn;IOTS;NASDAQ;USD;
Inter Parfums Inc;IPAR;NASDAQ;USD;
Ipass Inc;IPAS;NASDAQ;USD;
Infinity Property;IPCC;NASDAQ;USD;
Intellipharmaceutics;IPCI;NASDAQ;USD;
Professional Diversi;IPDN;NASDAQ;USD;
Ipg Photonics Corp;IPGP;NASDAQ;USD;
Innophos Hldngs Inc;IPHS;NASDAQ;USD;
PS International Buyback Achievers;IPKW;NASDAQ;USD;
Ideal Power Inc;IPWR;NASDAQ;USD;
Impax Labs Inc;IPXL;NASDAQ;USD;
Inteliquent Inc Cmn;IQNT;NASDAQ;USD;
Irobot Corporation;IRBT;NASDAQ;USD;
Irsa Propiedades Ads;IRCP;NASDAQ;USD;
Iridium Comm Inc;IRDM;NASDAQ;USD;
Iridium 6.75 Sr B Pf;IRDMB;NASDAQ;USD;
Ignite Restaurant Gp;IRG;NASDAQ;USD;
Iridex Cp;IRIX;NASDAQ;USD;
Iradimed Cp Cm Stk;IRMD;NASDAQ;USD;
If Bancorp Inc;IROQ;NASDAQ;USD;
Irhythm Technologies Inc;IRTC;NASDAQ;USD;
Ironwood Pharmaceuti;IRWD;NASDAQ;USD;
Investors Bancorp;ISBC;NASDAQ;USD;
Intl Speedway Cl A;ISCA;NASDAQ;USD;
Ishares 1-3 Yr Intl;ISHG;NASDAQ;USD;
Insignia Systems;ISIG;NASDAQ;USD;
Intersil Corp Cla;ISIL;NASDAQ;USD;
Isle of Capri Cas;ISLE;NASDAQ;USD;
SLM Corp Med Nt A;ISM;NASDAQ;USD;
Image Sensing Syst;ISNS;NASDAQ;USD;
Intuitive Surg Inc;ISRG;NASDAQ;USD;
Isramco Inc;ISRL;NASDAQ;USD;
Innovative Sol&Sup;ISSC;NASDAQ;USD;
Investar Holding Cmn;ISTR;NASDAQ;USD;
Intra-Cellular Ther;ITCI;NASDAQ;USD;
Inotek Pharma Cmn;ITEK;NASDAQ;USD;
Blstar Ta-Bgtch Isrl;ITEQ;NASDAQ;USD;
Iteris Inc Cmn Stk;ITI;NASDAQ;USD;
Investors Title Co;ITIC;NASDAQ;USD;
Itron Inc;ITRI;NASDAQ;USD;
Ituran Location;ITRN;NASDAQ;USD;
Itus Corp Cmn;ITUS;NASDAQ;USD;
Intevac Inc;IVAC;NASDAQ;USD;
Ivy Energy Nextshares;IVENC;NASDAQ;USD;
Ivy Focused Growth Nextshares;IVFGC;NASDAQ;USD;
Ivy Focused Value Nextshares;IVFVC;NASDAQ;USD;
Invuity Inc Cmn Stk;IVTY;NASDAQ;USD;
Ishs Core ACWI IMI;IXUS;NASDAQ;USD;
Ixys Corporation;IXYS;NASDAQ;USD;
Izea Inc Common Stk;IZEA;NASDAQ;USD;
Jack In The Box Inc;JACK;NASDAQ;USD;
Jaguar Animal Cmn;JAGX;NASDAQ;USD;
Jakks Pacific Inc;JAKK;NASDAQ;USD;
Jason Indst Cmn;JASN;NASDAQ;USD;
Jason Industries Wt;JASNW;NASDAQ;USD;
JA Solar Holdings;JASO;NASDAQ;USD;
Jazz Pharma Plc;JAZZ;NASDAQ;USD;
J B Hunt Transport;JBHT;NASDAQ;USD;
Jetblue Airways Cp;JBLU;NASDAQ;USD;
John B Sanfilippo;JBSS;NASDAQ;USD;
J2 Global Inc Cmn;JCOM;NASDAQ;USD;
Commun Systems Inc;JCS;NASDAQ;USD;
Jewett-Cameron Trd;JCTCF;NASDAQ;USD;
Jd.Com Inc Ads;JD;NASDAQ;USD;
Jive Software Inc;JIVE;NASDAQ;USD;
J J Snack Foods;JJSF;NASDAQ;USD;
Jack Henry & Assoc;JKHY;NASDAQ;USD;
Ishares Mrgng Mid Va;JKI;NASDAQ;USD;
Jamba Inc Cmn Stk;JMBA;NASDAQ;USD;
Wowo Ltd Ads;JMU;NASDAQ;USD;
Jounce Therapeutics Inc.;JNCE;NASDAQ;USD;
Juniper Pharm Inc;JNP;NASDAQ;USD;
51Job Inc;JOBS;NASDAQ;USD;
Johnson Outdoors I;JOUT;NASDAQ;USD;
China Finance Online;JRJC;NASDAQ;USD;
James River Gp HD Cmn;JRVR;NASDAQ;USD;
SLM Cp 6% Sr Nt;JSM;NASDAQ;USD;
Jns Sml Mid Cap ETF;JSMD;NASDAQ;USD;
Janus Sm Cap Gr ETF;JSML;NASDAQ;USD;
Jensyn Acq Cp CS;JSYN;NASDAQ;USD;
Jensyn Acq Cp Rt;JSYNR;NASDAQ;USD;
Jensyn Acq Cp Ut;JSYNU;NASDAQ;USD;
Jensyn Acq Cp Wt;JSYNW;NASDAQ;USD;
Jetpay Corporation;JTPY;NASDAQ;USD;
Juno Therapeutics Cmn;JUNO;NASDAQ;USD;
Coffee Holding Co.;JVA;NASDAQ;USD;
Jacksonville Bncp;JXSB;NASDAQ;USD;
The Joint Corp Cmn;JYNT;NASDAQ;USD;
Kaiser Aluminum;KALU;NASDAQ;USD;
Kalvista Pharmaceuticals Inc.;KALV;NASDAQ;USD;
Ikang Healthcare ADR;KANG;NASDAQ;USD;
Kimball Intl Cl B;KBAL;NASDAQ;USD;
Kbs Fashion Gp Ltd;KBSF;NASDAQ;USD;
KBW Bank Powershares;KBWB;NASDAQ;USD;
KBW High Div Yield Financial Powershares;KBWD;NASDAQ;USD;
KBW Prop & Casuality Insur Powershares;KBWP;NASDAQ;USD;
KBW Regional Banking Powershares;KBWR;NASDAQ;USD;
KBW Prem Yield Equity REIT Powershares;KBWY;NASDAQ;USD;
Kcap Financial Cmn;KCAP;NASDAQ;USD;
Kimball Electrnc Cmn;KE;NASDAQ;USD;
Kelly Svcs Cl A;KELYA;NASDAQ;USD;
Kelly Services Cl;KELYB;NASDAQ;USD;
Kewaunee Scientifi;KEQU;NASDAQ;USD;
Keryx Biopharm Inc;KERX;NASDAQ;USD;
Keyw Holding Corp;KEYW;NASDAQ;USD;
Kentucky First Fed;KFFB;NASDAQ;USD;
Kforce Inc;KFRC;NASDAQ;USD;
Kingold Jewelry Inc;KGJI;NASDAQ;USD;
Kraft Heinz Co Cmn;KHC;NASDAQ;USD;
Kindred Biosciences;KIN;NASDAQ;USD;
Kingstone Cos Inc;KINS;NASDAQ;USD;
Kirkland's Inc;KIRK;NASDAQ;USD;
Kite Pharma Inc Cmn;KITE;NASDAQ;USD;
K L A-Tencor Corp;KLAC;NASDAQ;USD;
Kulicke and Soffa;KLIC;NASDAQ;USD;
Klr Energy Acq Cm A;KLRE;NASDAQ;USD;
Klr Energy Acq Ut;KLREU;NASDAQ;USD;
Klr Energy Acq Wt;KLREW;NASDAQ;USD;
Klx Inc;KLXI;NASDAQ;USD;
Kamada Ltd;KMDA;NASDAQ;USD;
Kempharm Inc Cmn;KMPH;NASDAQ;USD;
Kandi Techs Grp Cmn;KNDI;NASDAQ;USD;
Kinsale Capital Group Inc Cmn;KNSL;NASDAQ;USD;
Kona Grill Inc;KONA;NASDAQ;USD;
Kingtone Wirelessinf;KONE;NASDAQ;USD;
Cesca Therapeutics I;KOOL;NASDAQ;USD;
Kopin Cp;KOPN;NASDAQ;USD;
Koss Cp;KOSS;NASDAQ;USD;
Karyopharm Therapeut;KPTI;NASDAQ;USD;
Global X Conscious Companies ETF;KRMA;NASDAQ;USD;
Kornit Digital Ord;KRNT;NASDAQ;USD;
Kearny Financial Cmn;KRNY;NASDAQ;USD;
Key Tronic Cp;KTCC;NASDAQ;USD;
Key Technology Inc;KTEC;NASDAQ;USD;
Kratos Defns;KTOS;NASDAQ;USD;
Kitov Pharamceut Ads;KTOV;NASDAQ;USD;
Kitov Pharamceuti Wt;KTOVW;NASDAQ;USD;
K2M Group Hldngs Cmn;KTWO;NASDAQ;USD;
Kura Oncology Cmn;KURA;NASDAQ;USD;
K V H Inds Inc;KVHI;NASDAQ;USD;
Kraneshs Csi Chn ETF;KWEB;NASDAQ;USD;
Kongzhong Corp;KZ;NASDAQ;USD;
Multi Color Cp;LABL;NASDAQ;USD;
Lakeland Inds Inc;LAKE;NASDAQ;USD;
PS Multi-Strategy Alternative;LALT;NASDAQ;USD;
Lamar Advertis A;LAMR;NASDAQ;USD;
Lancaster Colony Cor;LANC;NASDAQ;USD;
Gladstone Land Corp;LAND;NASDAQ;USD;
Gladstone Land Corp.;LANDP;NASDAQ;USD;
Landmark Bancorp Inc;LARK;NASDAQ;USD;
Lawson Products In;LAWS;NASDAQ;USD;
Layne Christensen;LAYN;NASDAQ;USD;
Lakeland Bancorp Inc;LBAI;NASDAQ;USD;
Lion Biotechnologies;LBIO;NASDAQ;USD;
Leading Brands;LBIX;NASDAQ;USD;
Liberty Broadbd A Cmn;LBRDA;NASDAQ;USD;
Liberty Broadbd C Cmn;LBRDK;NASDAQ;USD;
Liberty Global Ord A;LBTYA;NASDAQ;USD;
Liberty Global Ord B;LBTYB;NASDAQ;USD;
Liberty Global Ord C;LBTYK;NASDAQ;USD;
Landcadia Holdings Inc;LCA;NASDAQ;USD;
Landcadia Holding Un;LCAHU;NASDAQ;USD;
Landcadia Holdings Inc. Warrant;LCAHW;NASDAQ;USD;
Lcnb Corporation;LCNB;NASDAQ;USD;
Lifetime Brands Inc;LCUT;NASDAQ;USD;
PS Ladderrite 0-5 Year Corporate Bond;LDRI;NASDAQ;USD;
Lands' End Inc Cmn;LE;NASDAQ;USD;
Lincoln Elec Hldg;LECO;NASDAQ;USD;
Semileds Corporation;LEDS;NASDAQ;USD;
Presbia Plc Ord Shs;LENS;NASDAQ;USD;
Liberty Expedia Holdings Inc;LEXEA;NASDAQ;USD;
Littelfuse Inc;LFUS;NASDAQ;USD;
Lifevantage Cp Cmn;LFVN;NASDAQ;USD;
Legacy Reserves LP;LGCY;NASDAQ;USD;
Legacy Resrvs Sr B;LGCYO;NASDAQ;USD;
Legacy Resrvs Sr A;LGCYP;NASDAQ;USD;
LGI Homes Inc;LGIH;NASDAQ;USD;
Ligand Pharm Cmn;LGND;NASDAQ;USD;
LHC Group Inc;LHCG;NASDAQ;USD;
Atyr Pharma Inc Cmn;LIFE;NASDAQ;USD;
Liberty Lilac Cl A;LILA;NASDAQ;USD;
Liberty Lilac Cl C;LILAK;NASDAQ;USD;
Lincoln Educational;LINC;NASDAQ;USD;
Lindblad Expd Hld Cmn;LIND;NASDAQ;USD;
Lindblad Expd Wt;LINDW;NASDAQ;USD;
Interlink Elctrnc Cmn;LINK;NASDAQ;USD;
Fidelity Southern Cp;LION;NASDAQ;USD;
Lionbridge Tech;LIOX;NASDAQ;USD;
Lumentum Hld Cmn;LITE;NASDAQ;USD;
Live Ventures Cmn;LIVE;NASDAQ;USD;
Livanova Plc Or Sh;LIVN;NASDAQ;USD;
La Jolla Pharma;LJPC;NASDAQ;USD;
Lakeland Finl Corp;LKFN;NASDAQ;USD;
Flxshrs Crsc Lg Corp;LKOR;NASDAQ;USD;
LKQ Corp;LKQ;NASDAQ;USD;
Lianluo Smart Ltd;LLIT;NASDAQ;USD;
Limelight Networks;LLNW;NASDAQ;USD;
Linear Technology;LLTC;NASDAQ;USD;
Lemaitre Vascular;LMAT;NASDAQ;USD;
Limbach Holdings Inc.;LMB;NASDAQ;USD;
First TR Low Opp ETF;LMBS;NASDAQ;USD;
Liberty Media CS A;LMCA;NASDAQ;USD;
Liberty Media CS C;LMCK;NASDAQ;USD;
Lm Funding Cmn;LMFA;NASDAQ;USD;
Lm Funding Wt;LMFAW;NASDAQ;USD;
LMI Aerospace Inc;LMIA;NASDAQ;USD;
Limoneira Co;LMNR;NASDAQ;USD;
Luminex Corporation;LMNX;NASDAQ;USD;
Lumos Networks Corp;LMOS;NASDAQ;USD;
Landmark Cmn Units;LMRK;NASDAQ;USD;
Landmark Infrastructure Partners LP;LMRKO;NASDAQ;USD;
Landmark Inf Prf;LMRKP;NASDAQ;USD;
Snyders-Lance Inc;LNCE;NASDAQ;USD;
Landec Cp;LNDC;NASDAQ;USD;
Glbl X Lngvty Th Ett;LNGR;NASDAQ;USD;
Lantheus Holdings Cmn;LNTH;NASDAQ;USD;
Manhattan Bridge;LOAN;NASDAQ;USD;
Live Oak Bancsh Cmn;LOB;NASDAQ;USD;
El Pollo Loco Cmn;LOCO;NASDAQ;USD;
Logitech Int Sa;LOGI;NASDAQ;USD;
Logmein Inc;LOGM;NASDAQ;USD;
Lonestar Resources US Inc;LONE;NASDAQ;USD;
Grand Canyon Educati;LOPE;NASDAQ;USD;
Loral Space Comm;LORL;NASDAQ;USD;
Loxo Oncology CS;LOXO;NASDAQ;USD;
Lipocine Inc Cmn;LPCN;NASDAQ;USD;
Lpl Financial Hld Cmn;LPLA;NASDAQ;USD;
Lifepoint Health Cmn;LPNT;NASDAQ;USD;
Liveperson Inc;LPSN;NASDAQ;USD;
Lightpath Tech Inc;LPTH;NASDAQ;USD;
Leap Therapeutics Inc.;LPTX;NASDAQ;USD;
Liquidity Services;LQDT;NASDAQ;USD;
Lrad Corporation;LRAD;NASDAQ;USD;
Lam Research Corp;LRCX;NASDAQ;USD;
Lake Sunapee Bk Cmn;LSBG;NASDAQ;USD;
Lake Shore Bancorp;LSBK;NASDAQ;USD;
Lattice Semicond;LSCC;NASDAQ;USD;
Landstar System;LSTR;NASDAQ;USD;
Liberty Srs XM CS A;LSXMA;NASDAQ;USD;
Liberty Srs XM CS B;LSXMB;NASDAQ;USD;
Liberty Srs XM CS C;LSXMK;NASDAQ;USD;
Lightbridge Corp;LTBR;NASDAQ;USD;
Long Island Iced Tea Corp;LTEA;NASDAQ;USD;
Liberty Tripadv A Cmn;LTRPA;NASDAQ;USD;
Lantronix Inc;LTRX;NASDAQ;USD;
Legacytexas Fnl Cmn;LTXB;NASDAQ;USD;
Lululemon Athletica;LULU;NASDAQ;USD;
Luna Innovations Inc;LUNA;NASDAQ;USD;
Legg Mason Lv HD ETF;LVHD;NASDAQ;USD;
Liberty Vntrs Srs A;LVNTA;NASDAQ;USD;
Liberty Vntrs Srs B;LVNTB;NASDAQ;USD;
Lifeway Foods Inc;LWAY;NASDAQ;USD;
Lexicon Pharmaceutcl;LXRX;NASDAQ;USD;
L S I Industries I;LYTS;NASDAQ;USD;
Merrimack Pharmaceut;MACK;NASDAQ;USD;
M I Acquisitions Inc;MACQ;NASDAQ;USD;
M I Acquisitions Inc. Un;MACQU;NASDAQ;USD;
M I Acquisitions Inc. Warrant;MACQW;NASDAQ;USD;
Magal Security Syst;MAGS;NASDAQ;USD;
Mam Software Gp Cmn;MAMS;NASDAQ;USD;
Manhattan Assoc;MANH;NASDAQ;USD;
Mantech Intl Cp A;MANT;NASDAQ;USD;
Marriot Int Class A;MAR;NASDAQ;USD;
Marathon Patent Grou;MARA;NASDAQ;USD;
Remark Media Cmn;MARK;NASDAQ;USD;
Marine Petroleum U;MARPS;NASDAQ;USD;
Masimo Corporation;MASI;NASDAQ;USD;
Mattel Inc;MAT;NASDAQ;USD;
Mattersight Corp;MATR;NASDAQ;USD;
Matthews Intl Corp;MATW;NASDAQ;USD;
Advisrshs Mkt Adptve;MAUI;NASDAQ;USD;
J W Mays Inc;MAYS;NASDAQ;USD;
Mindbody Cls A Cmn;MB;NASDAQ;USD;
Middlefield Banc Cmn;MBCN;NASDAQ;USD;
MB Financial Inc;MBFI;NASDAQ;USD;
MB Financial Pd Sr A;MBFIP;NASDAQ;USD;
Marrone Bio Innov;MBII;NASDAQ;USD;
Metabolix Cmn Stk;MBLX;NASDAQ;USD;
Microbot Medical Inc.;MBOT;NASDAQ;USD;
Middleburg Finl Corp;MBRG;NASDAQ;USD;
Moleculin Biotech CS;MBRX;NASDAQ;USD;
Flexshares Dspln MBS;MBSD;NASDAQ;USD;
Mbt Financial Corp;MBTF;NASDAQ;USD;
Malibu Boats Cmn A;MBUU;NASDAQ;USD;
Merchants Bancshares;MBVT;NASDAQ;USD;
Mabvax Therapeutics Holdings Inc;MBVX;NASDAQ;USD;
Mercantile Bank Corp;MBWM;NASDAQ;USD;
Macatawa Bank Corp;MCBC;NASDAQ;USD;
First Trust Municipal CEF Income Opportunity ETF;MCEF;NASDAQ;USD;
Mid-Con Energy Partn;MCEP;NASDAQ;USD;
Mcbc Holdings Cmn;MCFT;NASDAQ;USD;
Ishares MSCI China ETF;MCHI;NASDAQ;USD;
Microchip Technology;MCHP;NASDAQ;USD;
Marchex Inc;MCHX;NASDAQ;USD;
Seres Theraptc Cmn;MCRB;NASDAQ;USD;
Monarch Casino;MCRI;NASDAQ;USD;
Macrocure Ltd. Or Sh;MCUR;NASDAQ;USD;
Mdc Partners Cl A;MDCA;NASDAQ;USD;
Medicines Co;MDCO;NASDAQ;USD;
Madrigal Pharmaceuticals Inc;MDGL;NASDAQ;USD;
Medigus Ltd Ads;MDGS;NASDAQ;USD;
First Trust Vi Mlti;MDIV;NASDAQ;USD;
Mondelez Intl Cmn A;MDLZ;NASDAQ;USD;
Allscripts Hlthcare;MDRX;NASDAQ;USD;
Medidata Solutions;MDSO;NASDAQ;USD;
Modsys Int'l Ltd;MDSY;NASDAQ;USD;
Medovex Corp. Cmn;MDVX;NASDAQ;USD;
Medovex Cp Cl A Wt;MDVXW;NASDAQ;USD;
Mediwound Ltd Ord Sh;MDWD;NASDAQ;USD;
Mimedx Group Inc;MDXG;NASDAQ;USD;
Medpace Holdings Inc. Common;MEDP;NASDAQ;USD;
Meetme Inc;MEET;NASDAQ;USD;
Mei Pharma Inc Cmn;MEIP;NASDAQ;USD;
Mercadolibre Inc;MELI;NASDAQ;USD;
Melrose Bancorp Cmn;MELR;NASDAQ;USD;
Memorial Production;MEMP;NASDAQ;USD;
Mentor Graphics;MENT;NASDAQ;USD;
Methanex Cp;MEOH;NASDAQ;USD;
Mercer Intl Inc;MERC;NASDAQ;USD;
Mesoblast Ltd Ads;MESO;NASDAQ;USD;
Medallion Fin Cp;MFIN;NASDAQ;USD;
Medallion Fin Notes;MFINL;NASDAQ;USD;
Mackinac Financial;MFNC;NASDAQ;USD;
M F R I Inc;MFRI;NASDAQ;USD;
Mutualfirst Finl Inc;MFSF;NASDAQ;USD;
Mgc Diagnostics Corp;MGCD;NASDAQ;USD;
Mge Energy Inc;MGEE;NASDAQ;USD;
Moneygram Intl Cmn;MGI;NASDAQ;USD;
Magic Software Entpr;MGIC;NASDAQ;USD;
Magellan Health Cmn;MGLN;NASDAQ;USD;
Macrogenics Cmn;MGNX;NASDAQ;USD;
MGP Ingredients Inc;MGPI;NASDAQ;USD;
Mcgrath Rentcorp;MGRC;NASDAQ;USD;
Magyar Bancorp Inc;MGYR;NASDAQ;USD;
Maiden Holdings Ltd;MHLD;NASDAQ;USD;
Micronet Enertec Tec;MICT;NASDAQ;USD;
Micronet Enertec Wrt;MICTW;NASDAQ;USD;
Middleby Corp;MIDD;NASDAQ;USD;
M III Acquisition Corp;MIII;NASDAQ;USD;
M III Acquisition;MIIIU;NASDAQ;USD;
M III Acquisition Corp. Wt;MIIIW;NASDAQ;USD;
The Michaels Comp Cmn;MIK;NASDAQ;USD;
Glbl X Mlnls Thm ETF;MILN;NASDAQ;USD;
Mimecast Limited Ord;MIME;NASDAQ;USD;
Mitcham Inds Inc;MIND;NASDAQ;USD;
Mitcham Industries Inc;MINDP;NASDAQ;USD;
Mobile Mini Inc;MINI;NASDAQ;USD;
Mirna Therap Cmn Stk;MIRN;NASDAQ;USD;
Mitek Systems Inc;MITK;NASDAQ;USD;
Mitel Networks Corp;MITL;NASDAQ;USD;
Mks Instruments Inc;MKSI;NASDAQ;USD;
Marketaxess Holdings;MKTX;NASDAQ;USD;
Mesa Labs Inc;MLAB;NASDAQ;USD;
Miller Herman Inc;MLHR;NASDAQ;USD;
Moduslink Global Cmn;MLNK;NASDAQ;USD;
Mellanox Technologie;MLNX;NASDAQ;USD;
Malvern Bncp Cmn Stk;MLVF;NASDAQ;USD;
Mma Capital Mngt Cmn;MMAC;NASDAQ;USD;
Martin Midstrm LP;MMLP;NASDAQ;USD;
Merit Medical Sys;MMSI;NASDAQ;USD;
Makemytrip Limited;MMYT;NASDAQ;USD;
Mind C.T.I. Ltd;MNDO;NASDAQ;USD;
Magnegas Corporation;MNGA;NASDAQ;USD;
Mannkind Corporation;MNKD;NASDAQ;USD;
Medicinova Inc;MNOV;NASDAQ;USD;
Monro Muffler Brak;MNRO;NASDAQ;USD;
Monster Beverage Cp;MNST;NASDAQ;USD;
Momenta Pharma;MNTA;NASDAQ;USD;
Manitex Intl Inc;MNTX;NASDAQ;USD;
Mobileiron Inc Cmn;MOBL;NASDAQ;USD;
Mocon Inc;MOCO;NASDAQ;USD;
Midwestone Fnl Gp;MOFG;NASDAQ;USD;
Gabelli Media Mogul Nextshares;MOGLC;NASDAQ;USD;
Momo Inc Ads;MOMO;NASDAQ;USD;
Morningstar Inc;MORN;NASDAQ;USD;
Mosys Inc;MOSY;NASDAQ;USD;
Moxian Inc.;MOXC;NASDAQ;USD;
Motorcar Parts Amer;MPAA;NASDAQ;USD;
Mid Penn Bancorp Inc;MPB;NASDAQ;USD;
Ishrs Su MSCI Glb Im;MPCT;NASDAQ;USD;
Melco Crown Entm Ads;MPEL;NASDAQ;USD;
Magellan Petroleum;MPET;NASDAQ;USD;
Mountain Prv Dmds;MPVD;NASDAQ;USD;
Monolithic Power Sys;MPWR;NASDAQ;USD;
Everspin Technologies Inc;MRAM;NASDAQ;USD;
Monroe Capital Corpo;MRCC;NASDAQ;USD;
Mercury Sys Inc;MRCY;NASDAQ;USD;
Meridian Waste Solutions Inc;MRDN;NASDAQ;USD;
Meridian Waste Solutions Inc Warrants;MRDNW;NASDAQ;USD;
Marlin Business Serv;MRLN;NASDAQ;USD;
Marinus Pharma CS;MRNS;NASDAQ;USD;
Marten Transport L;MRTN;NASDAQ;USD;
Mirati Therapeutics;MRTX;NASDAQ;USD;
Merus N.V. CS;MRUS;NASDAQ;USD;
Mrv Communictns Cmn;MRVC;NASDAQ;USD;
Marvell Tech Group;MRVL;NASDAQ;USD;
MSB Financial Cmn;MSBF;NASDAQ;USD;
Midland Sts BNC Cmn;MSBI;NASDAQ;USD;
Microsemi Corp;MSCC;NASDAQ;USD;
Monster Digital Inc;MSDI;NASDAQ;USD;
Monster Digital [Warrants];MSDIW;NASDAQ;USD;
Middlesex Water Co;MSEX;NASDAQ;USD;
Mainsource Finl Grp;MSFG;NASDAQ;USD;
Microsoft Corp;MSFT;NASDAQ;USD;
Merus Labs Intl Inc;MSLI;NASDAQ;USD;
Misonix Inc;MSON;NASDAQ;USD;
Microstrategy Cl A;MSTR;NASDAQ;USD;
Medical Transc Bl Cmn;MTBC;NASDAQ;USD;
Mtbc 11% Sr A Prf ST;MTBCP;NASDAQ;USD;
Match Group Inc CS;MTCH;NASDAQ;USD;
Mannatech Inc;MTEX;NASDAQ;USD;
Motif Bio Plc;MTFB;NASDAQ;USD;
Motif Bio Plc Warrants To Purchase Adrs;MTFBW;NASDAQ;USD;
American Cap Mtg Inv;MTGE;NASDAQ;USD;
Amrcn Cap Mt Sr A PS;MTGEP;NASDAQ;USD;
Materialise Nv Ads;MTLS;NASDAQ;USD;
Midatech Pharma Ads;MTP;NASDAQ;USD;
Matrix Service Co;MTRX;NASDAQ;USD;
M T S Systems Cp;MTSC;NASDAQ;USD;
Macom Technology S;MTSI;NASDAQ;USD;
M E R Tlmgt Sol;MTSL;NASDAQ;USD;
Micron Technology;MU;NASDAQ;USD;
Microvision;MVIS;NASDAQ;USD;
Maxim Integrated;MXIM;NASDAQ;USD;
Maxpoint Intrctv Cmn;MXPT;NASDAQ;USD;
Maxwell Technologies;MXWL;NASDAQ;USD;
Myriad Genetics Inc;MYGN;NASDAQ;USD;
Mylan Nv Ord Shs;MYL;NASDAQ;USD;
Myokardia Inc Cm ST;MYOK;NASDAQ;USD;
Myos Rens Tech Cmn;MYOS;NASDAQ;USD;
Myr Group Inc;MYRG;NASDAQ;USD;
My Size Inc Cmn;MYSZ;NASDAQ;USD;
Mazor Robotics Ads;MZOR;NASDAQ;USD;
Natural Alternativ;NAII;NASDAQ;USD;
Naked Brand Group CS;NAKD;NASDAQ;USD;
Rightside Group Cmn;NAME;NASDAQ;USD;
Nanometrics Inc;NANO;NASDAQ;USD;
Nathan's Famous In;NATH;NASDAQ;USD;
Natl Instruments Cor;NATI;NASDAQ;USD;
Nature S Sunshine;NATR;NASDAQ;USD;
National American Un;NAUH;NASDAQ;USD;
Navigators Grp Inc;NAVG;NASDAQ;USD;
Navient Cp Cmn;NAVI;NASDAQ;USD;
Neurocrine Bioscienc;NBIX;NASDAQ;USD;
Northeast Bncp;NBN;NASDAQ;USD;
Nabriva Therape Ads;NBRV;NASDAQ;USD;
NBT Bancorp Inc;NBTB;NASDAQ;USD;
Nicolet Bnkshr Cmn;NCBS;NASDAQ;USD;
NCI Inc;NCIT;NASDAQ;USD;
Norwegian Cruise Ord;NCLH;NASDAQ;USD;
National Cinemedia;NCMI;NASDAQ;USD;
National Commerce Cmn;NCOM;NASDAQ;USD;
The9 Limited;NCTY;NASDAQ;USD;
Nasdaq Inc Cmn Stk;NDAQ;NASDAQ;USD;
Noodles & Co Cla Cmn;NDLS;NASDAQ;USD;
Neuroderm Ltd Ord Sh;NDRM;NASDAQ;USD;
Nordson Corporation;NDSN;NASDAQ;USD;
Neogenomics Inc;NEO;NASDAQ;USD;
Neogen Cp;NEOG;NASDAQ;USD;
Neonode Inc;NEON;NASDAQ;USD;
Neos Therapeutics Cmn;NEOS;NASDAQ;USD;
Neothetics Cmn;NEOT;NASDAQ;USD;
Neptune Tech;NEPT;NASDAQ;USD;
Minerva Neuroscie Cmn;NERV;NASDAQ;USD;
Net Element Inc;NETE;NASDAQ;USD;
Newstar Financial;NEWS;NASDAQ;USD;
Newtek Bus Svcs Cmn;NEWT;NASDAQ;USD;
Newtek Business 7%Nt;NEWTL;NASDAQ;USD;
Newtek 7.5% NTS 2022;NEWTZ;NASDAQ;USD;
Northfield Bncrp Del;NFBK;NASDAQ;USD;
NF Energy Saving Cor;NFEC;NASDAQ;USD;
Netflix Inc;NFLX;NASDAQ;USD;
National General Hld;NGHC;NASDAQ;USD;
National General Holdings Corp.;NGHCN;NASDAQ;USD;
National Gnl Hld Ds;NGHCO;NASDAQ;USD;
National Gen Srs A;NGHCP;NASDAQ;USD;
National Gen Sub NTS;NGHCZ;NASDAQ;USD;
Nanthealth Inc Cmn;NH;NASDAQ;USD;
National Holdings;NHLD;NASDAQ;USD;
National Holdings Corporation Warrants;NHLDW;NASDAQ;USD;
Natural Hlth Trd Cmn;NHTC;NASDAQ;USD;
Nice Ltd;NICE;NASDAQ;USD;
Nicholas Fincl Inc;NICK;NASDAQ;USD;
NII Holdings Cmn;NIHD;NASDAQ;USD;
Blue Nile Inc;NILE;NASDAQ;USD;
Nantkwest Inc CS;NK;NASDAQ;USD;
Natl Bankshares Inc;NKSH;NASDAQ;USD;
Nektar Therapeutics;NKTR;NASDAQ;USD;
Newlink Genetics Cor;NLNK;NASDAQ;USD;
Netlist Inc;NLST;NASDAQ;USD;
Nmi Holdings Cmn A;NMIH;NASDAQ;USD;
Numerex Cp Cl A [P;NMRX;NASDAQ;USD;
NN Inc;NNBR;NASDAQ;USD;
Nano Dimension Ads;NNDM;NASDAQ;USD;
Novan Inc;NOVN;NASDAQ;USD;
Novanta Inc;NOVT;NASDAQ;USD;
National Resh Cla Cmn;NRCIA;NASDAQ;USD;
Natl Research Cl B;NRCIB;NASDAQ;USD;
Northrim Bancorp Inc;NRIM;NASDAQ;USD;
Natl Security Gp I;NSEC;NASDAQ;USD;
Insight Enterpr;NSIT;NASDAQ;USD;
Napco Sec Tech Inc;NSSC;NASDAQ;USD;
Nanostring Tech Cmn;NSTG;NASDAQ;USD;
Nortech Systems In;NSYS;NASDAQ;USD;
Netapp Inc;NTAP;NASDAQ;USD;
